Iteration	Posterior	Likelihood	Prior	m_b[8][1][1]	m_b[8][1][2]	m_b[8][2][1]	m_b[8][2][2]	m_d[8][1][1]	m_d[8][1][2]	m_d[8][2][1]	m_d[8][2][2]	m_e[8][1][1]	m_e[8][1][2]	m_w[8][1][1]	m_w[8][1][2]	r_b[8][1][1]	r_b[8][1][2]	r_b[8][2][1]	r_b[8][2][2]	r_d[8][1][1]	r_d[8][1][2]	r_d[8][2][1]	r_d[8][2][2]	r_e[8][1]	r_e[8][2]	r_w[8][1]	r_w[8][2]	rho_b	rho_d	rho_e	rho_w
163	-154.3965	-143.2385	-11.15806	2.84051	0.135051	0.135051	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.0094845	0.0094845	0.199487	0.0349687	0.0349687	0.0349687	0.0349687	0.00378164	0.0597803	0.0772931	0.0772931	0.07022925	0.0349687	0.06678869	0.07729311
164	-153.5668	-143.1019	-10.46491	2.84051	0.45586	0.45586	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0349687	0.0349687	0.0349687	0.0349687	0.00378164	0.0597803	0.0772931	0.0772931	0.07022925	0.0349687	0.06678869	0.07729311
165	-154.005	-143.5401	-10.46491	2.84051	0.45586	0.45586	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0349687	0.0349687	0.0349687	0.0349687	0.00378164	0.0597803	0.0772931	0.0772931	0.07022925	0.0349687	0.06678869	0.07729311
166	-154.005	-143.5401	-10.46491	2.84051	0.45586	0.45586	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0349687	0.0349687	0.0349687	0.0349687	0.00378164	0.0597803	0.0772931	0.0772931	0.07022925	0.0349687	0.06678869	0.07729311
167	-154.8077	-143.6497	-11.15806	2.84051	0.143559	0.143559	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.0100821	0.0100821	0.199487	0.0349687	0.0349687	0.0349687	0.0349687	0.00378164	0.0597803	0.0772931	0.0772931	0.07022925	0.0349687	0.06678869	0.07729311
168	-154.8077	-143.6497	-11.15806	2.84051	0.143559	0.143559	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.0100821	0.0100821	0.199487	0.0349687	0.0349687	0.0349687	0.0349687	0.00378164	0.0597803	0.0772931	0.0772931	0.07022925	0.0349687	0.06678869	0.07729311
169	-154.8077	-143.6497	-11.15806	2.84051	0.143559	0.143559	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.0100821	0.0100821	0.199487	0.0349687	0.0349687	0.0349687	0.0349687	0.00378164	0.0597803	0.0772931	0.0772931	0.07022925	0.0349687	0.06678869	0.07729311
170	-154.005	-143.5401	-10.46491	2.84051	0.45586	0.45586	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0349687	0.0349687	0.0349687	0.0349687	0.00378164	0.0597803	0.0772931	0.0772931	0.07022925	0.0349687	0.06678869	0.07729311
171	-154.005	-143.5401	-10.46491	2.84051	0.45586	0.45586	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0349687	0.0349687	0.0349687	0.0349687	0.00378164	0.0597803	0.0772931	0.0772931	0.07022925	0.0349687	0.06678869	0.07729311
172	-154.005	-143.5401	-10.46491	2.84051	0.45586	0.45586	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0349687	0.0349687	0.0349687	0.0349687	0.00378164	0.0597803	0.0772931	0.0772931	0.07022925	0.0349687	0.06678869	0.07729311
173	-154.0438	-144.257	-9.786848	2.84051	0.45586	0.45586	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0349687	0.0349687	0.0349687	0.0349687	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
174	-154.0438	-144.257	-9.786848	2.84051	0.45586	0.45586	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0349687	0.0349687	0.0349687	0.0349687	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
175	-154.0438	-144.257	-9.786848	2.84051	0.45586	0.45586	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0349687	0.0349687	0.0349687	0.0349687	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
176	-154.0438	-144.257	-9.786848	2.84051	0.45586	0.45586	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0349687	0.0349687	0.0349687	0.0349687	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
177	-154.0438	-144.257	-9.786848	2.84051	0.45586	0.45586	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0349687	0.0349687	0.0349687	0.0349687	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
178	-153.8805	-144.0937	-9.786848	2.84051	0.45586	0.45586	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0349687	0.0349687	0.0349687	0.0349687	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
179	-153.8805	-144.0937	-9.786848	2.84051	0.45586	0.45586	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0349687	0.0349687	0.0349687	0.0349687	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
180	-153.8805	-144.0937	-9.786848	2.84051	0.45586	0.45586	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0349687	0.0349687	0.0349687	0.0349687	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
181	-153.8805	-144.0937	-9.786848	2.84051	0.45586	0.45586	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0349687	0.0349687	0.0349687	0.0349687	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
182	-153.8805	-144.0937	-9.786848	2.84051	0.45586	0.45586	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0349687	0.0349687	0.0349687	0.0349687	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
183	-153.8805	-144.0937	-9.786848	2.84051	0.45586	0.45586	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0349687	0.0349687	0.0349687	0.0349687	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
184	-154.6238	-144.1438	-10.48	2.84051	0.089167	0.089167	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.00626213	0.00626213	0.199487	0.0349687	0.0349687	0.0349687	0.0349687	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
185	-153.755	-143.275	-10.48	2.84051	0.089167	0.089167	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.00626213	0.00626213	0.199487	0.0349687	0.0349687	0.0349687	0.0349687	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
186	-153.755	-143.275	-10.48	2.84051	0.089167	0.089167	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.00626213	0.00626213	0.199487	0.0349687	0.0349687	0.0349687	0.0349687	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
187	-153.755	-143.275	-10.48	2.84051	0.089167	0.089167	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.00626213	0.00626213	0.199487	0.0349687	0.0349687	0.0349687	0.0349687	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
188	-153.5099	-143.0892	-10.4207	2.84051	0.089167	0.089167	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.00626213	0.00626213	0.199487	0.0334862	0.0334862	0.0334862	0.0334862	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.03348624	0.04983715	0.07729311
189	-153.5099	-143.0892	-10.4207	2.84051	0.089167	0.089167	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.00626213	0.00626213	0.199487	0.0334862	0.0334862	0.0334862	0.0334862	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.03348624	0.04983715	0.07729311
190	-153.5099	-143.0892	-10.4207	2.84051	0.089167	0.089167	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.00626213	0.00626213	0.199487	0.0334862	0.0334862	0.0334862	0.0334862	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.03348624	0.04983715	0.07729311
191	-153.5099	-143.0892	-10.4207	2.84051	0.089167	0.089167	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.00626213	0.00626213	0.199487	0.0334862	0.0334862	0.0334862	0.0334862	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.03348624	0.04983715	0.07729311
192	-153.5099	-143.0892	-10.4207	2.84051	0.089167	0.089167	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.00626213	0.00626213	0.199487	0.0334862	0.0334862	0.0334862	0.0334862	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.03348624	0.04983715	0.07729311
193	-153.5099	-143.0892	-10.4207	2.84051	0.089167	0.089167	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.00626213	0.00626213	0.199487	0.0334862	0.0334862	0.0334862	0.0334862	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.03348624	0.04983715	0.07729311
194	-153.5099	-143.0892	-10.4207	2.84051	0.089167	0.089167	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.00626213	0.00626213	0.199487	0.0334862	0.0334862	0.0334862	0.0334862	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.03348624	0.04983715	0.07729311
195	-153.5099	-143.0892	-10.4207	2.84051	0.089167	0.089167	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.00626213	0.00626213	0.199487	0.0334862	0.0334862	0.0334862	0.0334862	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.03348624	0.04983715	0.07729311
196	-152.7068	-142.9793	-9.72755	2.84051	0.45586	0.45586	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0334862	0.0334862	0.0334862	0.0334862	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.03348624	0.04983715	0.07729311
197	-152.7068	-142.9793	-9.72755	2.84051	0.45586	0.45586	2.84051	1	1	1	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0334862	0.0334862	0.0334862	0.0334862	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.03348624	0.04983715	0.07729311
198	-153.7865	-143.3658	-10.4207	2.84051	0.45586	0.45586	2.84051	1	1.21265	1.21265	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0334862	0.0406069	0.0406069	0.0334862	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.03348624	0.04983715	0.07729311
199	-153.7865	-143.3658	-10.4207	2.84051	0.45586	0.45586	2.84051	1	1.21265	1.21265	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0334862	0.0406069	0.0406069	0.0334862	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.03348624	0.04983715	0.07729311
200	-153.7865	-143.3658	-10.4207	2.84051	0.45586	0.45586	2.84051	1	1.21265	1.21265	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0334862	0.0406069	0.0406069	0.0334862	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.03348624	0.04983715	0.07729311
201	-153.7865	-143.3658	-10.4207	2.84051	0.45586	0.45586	2.84051	1	1.21265	1.21265	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0334862	0.0406069	0.0406069	0.0334862	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.03348624	0.04983715	0.07729311
202	-153.7865	-143.3658	-10.4207	2.84051	0.45586	0.45586	2.84051	1	1.21265	1.21265	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0334862	0.0406069	0.0406069	0.0334862	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.03348624	0.04983715	0.07729311
203	-153.7865	-143.3658	-10.4207	2.84051	0.45586	0.45586	2.84051	1	1.21265	1.21265	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0334862	0.0406069	0.0406069	0.0334862	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.03348624	0.04983715	0.07729311
204	-153.7865	-143.3658	-10.4207	2.84051	0.45586	0.45586	2.84051	1	1.21265	1.21265	1	0.056621	0.895066	1	1	0.199487	0.0320147	0.0320147	0.199487	0.0334862	0.0406069	0.0406069	0.0334862	0.00282183	0.0446075	0.0772931	0.0772931	0.07022925	0.03348624	0.04983715	0.07729311
205	-152.9566	-141.1496	-11.80699	2.84051	0.45586	0.45586	2.84051	1	1.21265	1.21265	1	0.056621	0.895066	0.263252	0.263252	0.199487	0.0320147	0.0320147	0.199487	0.0334862	0.0406069	0.0406069	0.0334862	0.00282183	0.0446075	0.0203475	0.0203475	0.07022925	0.03348624	0.04983715	0.07729311
206	-153.0859	-141.2789	-11.80699	2.84051	0.45586	0.45586	2.84051	1	1.21265	1.21265	1	0.0679287	0.757595	0.263252	0.263252	0.199487	0.0320147	0.0320147	0.199487	0.0334862	0.0406069	0.0406069	0.0334862	0.00338537	0.0377564	0.0203475	0.0203475	0.07022925	0.03348624	0.04983715	0.07729311
207	-153.0859	-141.2789	-11.80699	2.84051	0.45586	0.45586	2.84051	1	1.21265	1.21265	1	0.0679287	0.757595	0.263252	0.263252	0.199487	0.0320147	0.0320147	0.199487	0.0334862	0.0406069	0.0406069	0.0334862	0.00338537	0.0377564	0.0203475	0.0203475	0.07022925	0.03348624	0.04983715	0.07729311
208	-153.0859	-141.2789	-11.80699	2.84051	0.45586	0.45586	2.84051	1	1.21265	1.21265	1	0.0679287	0.757595	0.263252	0.263252	0.199487	0.0320147	0.0320147	0.199487	0.0334862	0.0406069	0.0406069	0.0334862	0.00338537	0.0377564	0.0203475	0.0203475	0.07022925	0.03348624	0.04983715	0.07729311
209	-153.031	-141.224	-11.80699	2.84051	0.45586	0.45586	2.84051	1	1.21265	1.21265	1	0.075015	0.836626	0.263252	0.263252	0.199487	0.0320147	0.0320147	0.199487	0.0334862	0.0406069	0.0406069	0.0334862	0.00373853	0.0416951	0.0203475	0.0203475	0.07022925	0.03348624	0.04983715	0.07729311
210	-153.031	-141.224	-11.80699	2.84051	0.45586	0.45586	2.84051	1	1.21265	1.21265	1	0.075015	0.836626	0.263252	0.263252	0.199487	0.0320147	0.0320147	0.199487	0.0334862	0.0406069	0.0406069	0.0334862	0.00373853	0.0416951	0.0203475	0.0203475	0.07022925	0.03348624	0.04983715	0.07729311
211	-153.031	-141.224	-11.80699	2.84051	0.45586	0.45586	2.84051	1	1.21265	1.21265	1	0.075015	0.836626	0.263252	0.263252	0.199487	0.0320147	0.0320147	0.199487	0.0334862	0.0406069	0.0406069	0.0334862	0.00373853	0.0416951	0.0203475	0.0203475	0.07022925	0.03348624	0.04983715	0.07729311
212	-153.031	-141.224	-11.80699	2.84051	0.45586	0.45586	2.84051	1	1.21265	1.21265	1	0.075015	0.836626	0.263252	0.263252	0.199487	0.0320147	0.0320147	0.199487	0.0334862	0.0406069	0.0406069	0.0334862	0.00373853	0.0416951	0.0203475	0.0203475	0.07022925	0.03348624	0.04983715	0.07729311
213	-154.0623	-141.3351	-12.7272	2.84051	0.45586	0.45586	2.84051	1	1.21265	1.21265	1	0.075015	0.836626	0.263252	0.263252	0.199487	0.0320147	0.0320147	0.199487	0.0334862	0.0406069	0.0406069	0.0334862	0.00546428	0.0609419	0.0203475	0.0203475	0.07022925	0.03348624	0.07284247	0.07729311
214	-154.9894	-142.2622	-12.7272	2.84051	0.45586	0.45586	2.84051	1	1.21265	1.21265	1	0.075015	0.836626	0.201746	0.201746	0.199487	0.0320147	0.0320147	0.199487	0.0334862	0.0406069	0.0406069	0.0334862	0.00546428	0.0609419	0.0155935	0.0155935	0.07022925	0.03348624	0.07284247	0.07729311
215	-154.9587	-142.2315	-12.7272	1.83884	0.632323	0.632323	1.83884	1	1.21265	1.21265	1	0.075015	0.836626	0.201746	0.201746	0.12914	0.0444076	0.0444076	0.12914	0.0334862	0.0406069	0.0406069	0.0334862	0.00546428	0.0609419	0.0155935	0.0155935	0.07022925	0.03348624	0.07284247	0.07729311
216	-153.9198	-142.5789	-11.34091	1.83884	0.632323	0.632323	1.83884	1	1.21265	1.21265	1	0.075015	0.836626	1	1	0.12914	0.0444076	0.0444076	0.12914	0.0334862	0.0406069	0.0406069	0.0334862	0.00546428	0.0609419	0.0772931	0.0772931	0.07022925	0.03348624	0.07284247	0.07729311
217	-153.7697	-141.0425	-12.7272	1.83884	0.632323	0.632323	1.83884	0.290238	0.351956	0.351956	0.290238	0.075015	0.836626	1	1	0.12914	0.0444076	0.0444076	0.12914	0.00971898	0.0117857	0.0117857	0.00971898	0.00546428	0.0609419	0.0772931	0.0772931	0.07022925	0.03348624	0.07284247	0.07729311
218	-154.4949	-141.0746	-13.42035	1.83884	0.458257	0.458257	1.83884	0.290238	0.351956	0.351956	0.290238	0.075015	0.836626	1	1	0.12914	0.0321831	0.0321831	0.12914	0.00971898	0.0117857	0.0117857	0.00971898	0.00546428	0.0609419	0.0772931	0.0772931	0.07022925	0.03348624	0.07284247	0.07729311
219	-154.4949	-141.0746	-13.42035	1.83884	0.458257	0.458257	1.83884	0.290238	0.351956	0.351956	0.290238	0.075015	0.836626	1	1	0.12914	0.0321831	0.0321831	0.12914	0.00971898	0.0117857	0.0117857	0.00971898	0.00546428	0.0609419	0.0772931	0.0772931	0.07022925	0.03348624	0.07284247	0.07729311
220	-154.4949	-141.0746	-13.42035	1.83884	0.458257	0.458257	1.83884	0.290238	0.351956	0.351956	0.290238	0.075015	0.836626	1	1	0.12914	0.0321831	0.0321831	0.12914	0.00971898	0.0117857	0.0117857	0.00971898	0.00546428	0.0609419	0.0772931	0.0772931	0.07022925	0.03348624	0.07284247	0.07729311
221	-154.3502	-140.9299	-13.42035	1.83884	0.458257	0.458257	1.83884	0.290238	0.499127	0.499127	0.290238	0.075015	0.836626	1	1	0.12914	0.0321831	0.0321831	0.12914	0.00971898	0.0167139	0.0167139	0.00971898	0.00546428	0.0609419	0.0772931	0.0772931	0.07022925	0.03348624	0.07284247	0.07729311
222	-154.3502	-140.9299	-13.42035	1.83884	0.458257	0.458257	1.83884	0.290238	0.499127	0.499127	0.290238	0.075015	0.836626	1	1	0.12914	0.0321831	0.0321831	0.12914	0.00971898	0.0167139	0.0167139	0.00971898	0.00546428	0.0609419	0.0772931	0.0772931	0.07022925	0.03348624	0.07284247	0.07729311
223	-154.3502	-140.9299	-13.42035	1.83884	0.458257	0.458257	1.83884	0.290238	0.499127	0.499127	0.290238	0.075015	0.836626	1	1	0.12914	0.0321831	0.0321831	0.12914	0.00971898	0.0167139	0.0167139	0.00971898	0.00546428	0.0609419	0.0772931	0.0772931	0.07022925	0.03348624	0.07284247	0.07729311
224	-154.3502	-140.9299	-13.42035	1.83884	0.458257	0.458257	1.83884	0.290238	0.499127	0.499127	0.290238	0.075015	0.836626	1	1	0.12914	0.0321831	0.0321831	0.12914	0.00971898	0.0167139	0.0167139	0.00971898	0.00546428	0.0609419	0.0772931	0.0772931	0.07022925	0.03348624	0.07284247	0.07729311
225	-155.8412	-141.0345	-14.80665	1.83884	0.458257	0.458257	1.83884	0.290238	0.499127	0.499127	0.290238	0.0909204	1.01402	1	1	0.12914	0.0321831	0.0321831	0.12914	0.00971898	0.0167139	0.0167139	0.00971898	0.00662287	0.0738635	0.0772931	0.0772931	0.07022925	0.03348624	0.07284247	0.07729311
226	-155.3416	-141.4079	-13.93362	1.83884	0.458257	0.458257	1.83884	0.290238	0.499127	0.499127	0.290238	0.0909204	1.01402	1	1	0.12914	0.0321831	0.0321831	0.12914	0.00971898	0.0167139	0.0167139	0.00971898	0.00463847	0.0517319	0.0772931	0.0772931	0.07022925	0.03348624	0.05101682	0.07729311
227	-154.6106	-141.3701	-13.24047	1.83884	0.458257	0.458257	1.83884	0.290238	0.499127	0.499127	0.290238	0.0909204	1.01402	1	1	0.12914	0.0321831	0.0321831	0.12914	0.00971898	0.0167139	0.0167139	0.00971898	0.00463847	0.0517319	0.0772931	0.0772931	0.07022925	0.03348624	0.05101682	0.07729311
228	-155.399	-141.4653	-13.93362	1.83884	0.458257	0.458257	1.83884	0.209046	0.638922	0.638922	0.209046	0.0909204	1.01402	1	1	0.12914	0.0321831	0.0321831	0.12914	0.00700016	0.0213951	0.0213951	0.00700016	0.00463847	0.0517319	0.0772931	0.0772931	0.07022925	0.03348624	0.05101682	0.07729311
229	-155.399	-141.4653	-13.93362	1.83884	0.458257	0.458257	1.83884	0.209046	0.638922	0.638922	0.209046	0.0909204	1.01402	1	1	0.12914	0.0321831	0.0321831	0.12914	0.00700016	0.0213951	0.0213951	0.00700016	0.00463847	0.0517319	0.0772931	0.0772931	0.07022925	0.03348624	0.05101682	0.07729311
230	-155.399	-141.4653	-13.93362	1.83884	0.458257	0.458257	1.83884	0.209046	0.638922	0.638922	0.209046	0.0909204	1.01402	1	1	0.12914	0.0321831	0.0321831	0.12914	0.00700016	0.0213951	0.0213951	0.00700016	0.00463847	0.0517319	0.0772931	0.0772931	0.07022925	0.03348624	0.05101682	0.07729311
231	-155.399	-141.4653	-13.93362	1.83884	0.458257	0.458257	1.83884	0.209046	0.638922	0.638922	0.209046	0.0909204	1.01402	1	1	0.12914	0.0321831	0.0321831	0.12914	0.00700016	0.0213951	0.0213951	0.00700016	0.00463847	0.0517319	0.0772931	0.0772931	0.07022925	0.03348624	0.05101682	0.07729311
232	-155.3794	-141.4458	-13.93362	1.33738	0.582327	0.582327	1.33738	0.209046	0.638922	0.638922	0.209046	0.0909204	1.01402	1	1	0.0939232	0.0408964	0.0408964	0.0939232	0.00700016	0.0213951	0.0213951	0.00700016	0.00463847	0.0517319	0.0772931	0.0772931	0.07022925	0.03348624	0.05101682	0.07729311
233	-154.1552	-140.5914	-13.56373	1.33738	0.582327	0.582327	1.33738	0.209046	0.638922	0.638922	0.209046	0.0909204	1.01402	1	1	0.0939232	0.0408964	0.0408964	0.0939232	0.00700016	0.0213951	0.0213951	0.00700016	0.00463847	0.0517319	0.0680459	0.0680459	0.07022925	0.03348624	0.05101682	0.06804588
234	-154.1383	-141.1163	-13.02194	1.33738	0.582327	0.582327	1.33738	0.209046	0.638922	0.638922	0.209046	0.0909204	1.01402	1	1	0.0939232	0.0408964	0.0408964	0.0939232	0.00700016	0.0213951	0.0213951	0.00700016	0.00340697	0.0379973	0.0680459	0.0680459	0.07022925	0.03348624	0.03747205	0.06804588
235	-154.2149	-141.193	-13.02194	1.33738	0.582327	0.582327	1.33738	0.209046	0.728616	0.728616	0.209046	0.0909204	1.01402	1	1	0.0939232	0.0408964	0.0408964	0.0939232	0.00700016	0.0243986	0.0243986	0.00700016	0.00340697	0.0379973	0.0680459	0.0680459	0.07022925	0.03348624	0.03747205	0.06804588
236	-152.9563	-140.4859	-12.47041	1.33738	0.582327	0.582327	1.33738	0.209046	0.728616	0.728616	0.209046	0.0909204	1.01402	1	1	0.0939232	0.0408964	0.0408964	0.0939232	0.00700016	0.0243986	0.0243986	0.00700016	0.00340697	0.0379973	0.0542577	0.0542577	0.07022925	0.03348624	0.03747205	0.05425775
237	-154.2938	-140.4371	-13.85671	1.68251	0.732607	0.732607	1.68251	0.209046	0.728616	0.728616	0.209046	0.0909204	1.01402	1	1	0.118162	0.0514504	0.0514504	0.118162	0.00700016	0.0243986	0.0243986	0.00700016	0.00340697	0.0379973	0.0542577	0.0542577	0.07022925	0.03348624	0.03747205	0.05425775
238	-154.4317	-140.5749	-13.85671	1.68251	0.732607	0.732607	1.68251	0.166799	0.86353	0.86353	0.166799	0.0909204	1.01402	1	1	0.118162	0.0514504	0.0514504	0.118162	0.00558546	0.0289164	0.0289164	0.00558546	0.00340697	0.0379973	0.0542577	0.0542577	0.07022925	0.03348624	0.03747205	0.05425775
239	-153.4699	-140.3063	-13.16356	1.68251	0.732607	0.732607	1.68251	0.290238	0.569196	0.569196	0.290238	0.0909204	1.01402	1	1	0.118162	0.0514504	0.0514504	0.118162	0.00971898	0.0190602	0.0190602	0.00971898	0.00340697	0.0379973	0.0542577	0.0542577	0.07022925	0.03348624	0.03747205	0.05425775
240	-153.4699	-140.3063	-13.16356	1.68251	0.732607	0.732607	1.68251	0.290238	0.569196	0.569196	0.290238	0.0909204	1.01402	1	1	0.118162	0.0514504	0.0514504	0.118162	0.00971898	0.0190602	0.0190602	0.00971898	0.00340697	0.0379973	0.0542577	0.0542577	0.07022925	0.03348624	0.03747205	0.05425775
241	-153.7437	-140.5802	-13.16356	1.68251	0.732607	0.732607	1.68251	0.164987	0.323562	0.323562	0.164987	0.0909204	1.01402	1	1	0.118162	0.0514504	0.0514504	0.118162	0.0055248	0.0108349	0.0108349	0.0055248	0.00340697	0.0379973	0.0542577	0.0542577	0.07022925	0.03348624	0.03747205	0.05425775
242	-154.1116	-140.948	-13.16356	1.68251	0.732607	0.732607	1.68251	0.164987	0.323562	0.323562	0.164987	0.119851	0.787346	1	1	0.118162	0.0514504	0.0514504	0.118162	0.0055248	0.0108349	0.0108349	0.0055248	0.00449107	0.0295035	0.0542577	0.0542577	0.07022925	0.03348624	0.03747205	0.05425775
243	-154.1116	-140.948	-13.16356	1.68251	0.732607	0.732607	1.68251	0.164987	0.323562	0.323562	0.164987	0.119851	0.787346	1	1	0.118162	0.0514504	0.0514504	0.118162	0.0055248	0.0108349	0.0108349	0.0055248	0.00449107	0.0295035	0.0542577	0.0542577	0.07022925	0.03348624	0.03747205	0.05425775
244	-154.1116	-140.948	-13.16356	1.68251	0.732607	0.732607	1.68251	0.164987	0.323562	0.323562	0.164987	0.119851	0.787346	1	1	0.118162	0.0514504	0.0514504	0.118162	0.0055248	0.0108349	0.0108349	0.0055248	0.00449107	0.0295035	0.0542577	0.0542577	0.07022925	0.03348624	0.03747205	0.05425775
245	-154.1115	-140.9479	-13.16356	1.68251	0.687415	0.687415	1.68251	0.164987	0.323562	0.323562	0.164987	0.119851	0.787346	1	1	0.118162	0.0482766	0.0482766	0.118162	0.0055248	0.0108349	0.0108349	0.0055248	0.00449107	0.0295035	0.0542577	0.0542577	0.07022925	0.03348624	0.03747205	0.05425775
246	-152.7969	-141.0197	-11.77727	1.33738	0.546405	0.546405	1.33738	0.164987	0.323562	0.323562	0.164987	0.119851	0.787346	1	1	0.0939232	0.0383736	0.0383736	0.0939232	0.0055248	0.0108349	0.0108349	0.0055248	0.00449107	0.0295035	0.0542577	0.0542577	0.07022925	0.03348624	0.03747205	0.05425775
