state	power	likelihood
760	0.185935	-14341.3
770	0.185935	-14322.9
780	0.185935	-14398.7
790	0.185935	-14333.4
800	0.185935	-14325.8
810	0.185935	-14333.6
820	0.185935	-14365
830	0.185935	-14359.2
840	0.185935	-14358.8
850	0.185935	-14319.5
860	0.185935	-14328.2
870	0.185935	-14344.1
880	0.185935	-14338.7
890	0.185935	-14337.1
900	0.185935	-14336
910	0.185935	-14328.1
920	0.185935	-14320.7
930	0.185935	-14318.9
940	0.185935	-14314
950	0.185935	-14327.3
960	0.185935	-14317.4
970	0.185935	-14350.7
980	0.185935	-14351.6
990	0.185935	-14318.4
1000	0.185935	-14322.4
260	0.160847	-14403
270	0.160847	-14381
280	0.160847	-14384.5
290	0.160847	-14329.9
300	0.160847	-14286.5
310	0.160847	-14311.7
320	0.160847	-14390.8
330	0.160847	-14360.6
340	0.160847	-14328.4
350	0.160847	-14328.3
360	0.160847	-14335.2
370	0.160847	-14328.8
380	0.160847	-14353.9
390	0.160847	-14350
400	0.160847	-14366
410	0.160847	-14359.2
420	0.160847	-14323.4
430	0.160847	-14351
440	0.160847	-14340.6
450	0.160847	-14338.7
460	0.160847	-14380.3
470	0.160847	-14329.8
480	0.160847	-14323.5
490	0.160847	-14323.4
500	0.160847	-14321.7
510	0.160847	-14312.7
520	0.160847	-14310.8
530	0.160847	-14403.8
540	0.160847	-14339.6
550	0.160847	-14325.1
560	0.160847	-14317.1
570	0.160847	-14347.4
580	0.160847	-14310.2
590	0.160847	-14347.6
600	0.160847	-14289.3
610	0.160847	-14352.9
620	0.160847	-14348.4
630	0.160847	-14329.7
640	0.160847	-14344.9
650	0.160847	-14359.1
660	0.160847	-14318
670	0.160847	-14306
680	0.160847	-14312.8
690	0.160847	-14324.9
700	0.160847	-14378.1
710	0.160847	-14346.8
720	0.160847	-14286.5
730	0.160847	-14317.8
740	0.160847	-14340.2
750	0.160847	-14339.4
760	0.160847	-14297.8
770	0.160847	-14341.4
780	0.160847	-14311.2
790	0.160847	-14335.9
800	0.160847	-14327.4
810	0.160847	-14346.4
820	0.160847	-14337.8
830	0.160847	-14358.5
840	0.160847	-14338.1
850	0.160847	-14317.4
860	0.160847	-14387.9
870	0.160847	-14347.6
880	0.160847	-14350.6
890	0.160847	-14328.6
900	0.160847	-14347.7
910	0.160847	-14320.6
920	0.160847	-14312.6
930	0.160847	-14350.9
940	0.160847	-14324.3
950	0.160847	-14322.3
960	0.160847	-14347.8
970	0.160847	-14319.4
980	0.160847	-14331.3
990	0.160847	-14337
1000	0.160847	-14339
260	0.138544	-14370.7
270	0.138544	-14372.3
280	0.138544	-14357.2
290	0.138544	-14375.9
300	0.138544	-14376.5
310	0.138544	-14410.1
320	0.138544	-14359.7
330	0.138544	-14338.8
340	0.138544	-14378.5
350	0.138544	-14406.3
360	0.138544	-14354.8
370	0.138544	-14303.1
380	0.138544	-14329
390	0.138544	-14376.2
400	0.138544	-14334.3
410	0.138544	-14360.4
420	0.138544	-14360.4
430	0.138544	-14354.7
440	0.138544	-14420.6
450	0.138544	-14389.5
460	0.138544	-14375.1
470	0.138544	-14371.7
480	0.138544	-14319.6
490	0.138544	-14343.2
500	0.138544	-14353.1
510	0.138544	-14345.7
520	0.138544	-14364.2
530	0.138544	-14398.2
540	0.138544	-14338.5
550	0.138544	-14357.9
560	0.138544	-14353.6
570	0.138544	-14418.5
580	0.138544	-14365.1
590	0.138544	-14360.8
600	0.138544	-14321
610	0.138544	-14406.5
620	0.138544	-14371.4
630	0.138544	-14365.7
640	0.138544	-14376.5
650	0.138544	-14405.6
660	0.138544	-14316.2
670	0.138544	-14341.4
680	0.138544	-14374.3
690	0.138544	-14346.6
700	0.138544	-14327.1
710	0.138544	-14394.9
720	0.138544	-14355.6
730	0.138544	-14371.7
740	0.138544	-14359.8
750	0.138544	-14379
760	0.138544	-14344.1
770	0.138544	-14344.8
780	0.138544	-14320.3
790	0.138544	-14368.2
800	0.138544	-14390.9
810	0.138544	-14319.7
820	0.138544	-14290.7
830	0.138544	-14336.9
840	0.138544	-14377.8
850	0.138544	-14395.9
860	0.138544	-14372.7
870	0.138544	-14357.4
880	0.138544	-14362.7
890	0.138544	-14390.5
900	0.138544	-14338.8
910	0.138544	-14336.3
920	0.138544	-14380
930	0.138544	-14348.2
940	0.138544	-14377.7
950	0.138544	-14372.3
960	0.138544	-14396.7
970	0.138544	-14346
980	0.138544	-14362.8
990	0.138544	-14335.5
1000	0.138544	-14343.2
260	0.118787	-14391.9
270	0.118787	-14392.7
280	0.118787	-14370.2
290	0.118787	-14368.6
300	0.118787	-14362
310	0.118787	-14354.8
320	0.118787	-14344.2
330	0.118787	-14352.1
340	0.118787	-14374.3
350	0.118787	-14341.9
360	0.118787	-14387.9
370	0.118787	-14371.3
380	0.118787	-14354.4
390	0.118787	-14353.4
400	0.118787	-14375.7
410	0.118787	-14364.3
420	0.118787	-14368
430	0.118787	-14323.7
440	0.118787	-14390.9
450	0.118787	-14381.5
460	0.118787	-14411.1
470	0.118787	-14395.5
480	0.118787	-14385.6
490	0.118787	-14359.4
500	0.118787	-14322.8
510	0.118787	-14372.7
520	0.118787	-14334.4
530	0.118787	-14374.4
540	0.118787	-14342.6
550	0.118787	-14401.3
560	0.118787	-14388.6
570	0.118787	-14341.4
580	0.118787	-14388.2
590	0.118787	-14378.1
600	0.118787	-14348.4
610	0.118787	-14338.1
620	0.118787	-14404.6
630	0.118787	-14385.2
640	0.118787	-14356.4
650	0.118787	-14363.9
660	0.118787	-14353.3
670	0.118787	-14359.3
680	0.118787	-14357.4
690	0.118787	-14411.7
700	0.118787	-14407.7
710	0.118787	-14332.1
720	0.118787	-14307.2
730	0.118787	-14375.6
740	0.118787	-14321.9
750	0.118787	-14347.3
760	0.118787	-14392.8
770	0.118787	-14414.5
780	0.118787	-14306.4
790	0.118787	-14334
800	0.118787	-14386.7
810	0.118787	-14377.2
820	0.118787	-14412.1
830	0.118787	-14362.1
840	0.118787	-14358.8
850	0.118787	-14359
860	0.118787	-14335.2
870	0.118787	-14348.7
880	0.118787	-14343.9
890	0.118787	-14364
900	0.118787	-14399.9
910	0.118787	-14442.9
920	0.118787	-14330.6
930	0.118787	-14395.7
940	0.118787	-14399.8
950	0.118787	-14359.2
960	0.118787	-14445.3
970	0.118787	-14432.6
980	0.118787	-14361.1
990	0.118787	-14356.4
1000	0.118787	-14367.4
260	0.101351	-14342.9
270	0.101351	-14361.1
280	0.101351	-14461.7
290	0.101351	-14528.8
300	0.101351	-14373.5
310	0.101351	-14389.1
320	0.101351	-14348.2
330	0.101351	-14353.3
340	0.101351	-14403.5
350	0.101351	-14421.8
360	0.101351	-14374.9
370	0.101351	-14414.9
380	0.101351	-14343.2
390	0.101351	-14379.9
400	0.101351	-14388.7
410	0.101351	-14360.9
420	0.101351	-14353.3
430	0.101351	-14353.9
440	0.101351	-14413.8
450	0.101351	-14370.6
460	0.101351	-14360.9
470	0.101351	-14357.1
480	0.101351	-14502.7
490	0.101351	-14403.1
500	0.101351	-14400.4
510	0.101351	-14406.3
520	0.101351	-14418.9
530	0.101351	-14390.1
540	0.101351	-14394.3
550	0.101351	-14376.4
560	0.101351	-14422.2
570	0.101351	-14417.5
580	0.101351	-14389.5
590	0.101351	-14407.4
600	0.101351	-14415.9
610	0.101351	-14384.9
620	0.101351	-14367.1
630	0.101351	-14374.5
640	0.101351	-14343.8
650	0.101351	-14388.7
660	0.101351	-14395.9
670	0.101351	-14362.9
680	0.101351	-14406.7
690	0.101351	-14356.1
700	0.101351	-14405.7
710	0.101351	-14381.4
720	0.101351	-14396.3
730	0.101351	-14345.2
740	0.101351	-14339.4
750	0.101351	-14416
760	0.101351	-14465.7
770	0.101351	-14455.3
780	0.101351	-14417.7
790	0.101351	-14375.8
800	0.101351	-14386.6
810	0.101351	-14404.6
820	0.101351	-14428.6
830	0.101351	-14338
840	0.101351	-14344.7
850	0.101351	-14410.8
860	0.101351	-14368.2
870	0.101351	-14382.4
880	0.101351	-14466.4
890	0.101351	-14375
900	0.101351	-14332.2
910	0.101351	-14368
920	0.101351	-14381.9
930	0.101351	-14406.7
940	0.101351	-14383.3
950	0.101351	-14347.4
960	0.101351	-14389.3
970	0.101351	-14401
980	0.101351	-14373.8
990	0.101351	-14354.6
1000	0.101351	-14446.1
260	0.0860252	-14478.9
270	0.0860252	-14350.9
280	0.0860252	-14401.4
290	0.0860252	-14432.9
300	0.0860252	-14460.3
310	0.0860252	-14368.3
320	0.0860252	-14349.4
330	0.0860252	-14478.8
340	0.0860252	-14503.3
350	0.0860252	-14475.9
360	0.0860252	-14415.1
370	0.0860252	-14420.6
380	0.0860252	-14393.6
390	0.0860252	-14404.7
400	0.0860252	-14433.6
410	0.0860252	-14525.8
420	0.0860252	-14479.5
430	0.0860252	-14567
440	0.0860252	-14370.4
450	0.0860252	-14348.7
460	0.0860252	-14443
470	0.0860252	-14417.8
480	0.0860252	-14477.5
490	0.0860252	-14407.6
500	0.0860252	-14478.7
510	0.0860252	-14436.2
520	0.0860252	-14440.6
530	0.0860252	-14439.3
540	0.0860252	-14400.8
550	0.0860252	-14454.1
560	0.0860252	-14418.4
570	0.0860252	-14466.8
580	0.0860252	-14420.3
590	0.0860252	-14356
600	0.0860252	-14447.6
610	0.0860252	-14361.8
620	0.0860252	-14423.2
630	0.0860252	-14391.4
640	0.0860252	-14410.2
650	0.0860252	-14373.8
660	0.0860252	-14414.2
670	0.0860252	-14402.2
680	0.0860252	-14499.5
690	0.0860252	-14391.2
700	0.0860252	-14385.3
710	0.0860252	-14484
720	0.0860252	-14431
730	0.0860252	-14467.5
740	0.0860252	-14486.7
750	0.0860252	-14506.9
760	0.0860252	-14400.2
770	0.0860252	-14421
780	0.0860252	-14424.9
790	0.0860252	-14447.1
800	0.0860252	-14437.8
810	0.0860252	-14437.8
820	0.0860252	-14465.4
830	0.0860252	-14517.5
840	0.0860252	-14414.6
850	0.0860252	-14455.5
860	0.0860252	-14402.8
870	0.0860252	-14409.1
880	0.0860252	-14402.4
890	0.0860252	-14395.9
900	0.0860252	-14384.3
910	0.0860252	-14400.5
920	0.0860252	-14412.1
930	0.0860252	-14399.6
940	0.0860252	-14441.5
950	0.0860252	-14444.2
960	0.0860252	-14408
970	0.0860252	-14497.3
980	0.0860252	-14468.7
990	0.0860252	-14427
1000	0.0860252	-14533.7
260	0.0726122	-14468.7
270	0.0726122	-14396.1
280	0.0726122	-14398
290	0.0726122	-14508.4
300	0.0726122	-14435.6
310	0.0726122	-14403.7
320	0.0726122	-14453.8
330	0.0726122	-14499.9
340	0.0726122	-14407.3
350	0.0726122	-14499.6
360	0.0726122	-14412.5
370	0.0726122	-14376.6
380	0.0726122	-14454.3
390	0.0726122	-14439.9
400	0.0726122	-14349.2
410	0.0726122	-14404.3
420	0.0726122	-14372.7
430	0.0726122	-14505.5
440	0.0726122	-14498.9
450	0.0726122	-14452.2
460	0.0726122	-14486.2
470	0.0726122	-14384.2
480	0.0726122	-14488.8
490	0.0726122	-14384.9
500	0.0726122	-14536.9
510	0.0726122	-14407.8
520	0.0726122	-14525
530	0.0726122	-14467.1
540	0.0726122	-14529
550	0.0726122	-14554.3
560	0.0726122	-14489.9
570	0.0726122	-14346.4
580	0.0726122	-14462.9
590	0.0726122	-14411.3
600	0.0726122	-14438.7
610	0.0726122	-14404.6
620	0.0726122	-14365.7
630	0.0726122	-14429.2
640	0.0726122	-14413.2
650	0.0726122	-14585.4
660	0.0726122	-14437.4
670	0.0726122	-14472.2
680	0.0726122	-14425.6
690	0.0726122	-14450.5
700	0.0726122	-14518.8
710	0.0726122	-14552
720	0.0726122	-14528
730	0.0726122	-14551.1
740	0.0726122	-14511.9
750	0.0726122	-14461.3
760	0.0726122	-14629
770	0.0726122	-14471.2
780	0.0726122	-14450.8
790	0.0726122	-14436.5
800	0.0726122	-14401.8
810	0.0726122	-14410.9
820	0.0726122	-14427.3
830	0.0726122	-14601.2
840	0.0726122	-14363.8
850	0.0726122	-14422.7
860	0.0726122	-14443.3
870	0.0726122	-14514.7
880	0.0726122	-14455.4
890	0.0726122	-14469.6
900	0.0726122	-14395.3
910	0.0726122	-14472
920	0.0726122	-14499.2
930	0.0726122	-14474.7
940	0.0726122	-14405.6
950	0.0726122	-14542.5
960	0.0726122	-14434.1
970	0.0726122	-14505.5
980	0.0726122	-14493.1
990	0.0726122	-14439
1000	0.0726122	-14446.8
260	0.060927	-14587.3
270	0.060927	-14528.9
280	0.060927	-14603.8
290	0.060927	-14485.2
300	0.060927	-14397
310	0.060927	-14383.3
320	0.060927	-14498.9
330	0.060927	-14438.2
340	0.060927	-14490
350	0.060927	-14556.1
360	0.060927	-14521.1
370	0.060927	-14423.7
380	0.060927	-14513.4
390	0.060927	-14427
400	0.060927	-14510.6
410	0.060927	-14539.1
420	0.060927	-14424.8
430	0.060927	-14440.7
440	0.060927	-14465.7
450	0.060927	-14477.9
460	0.060927	-14609.4
470	0.060927	-14419.3
480	0.060927	-14494.3
490	0.060927	-14532.7
500	0.060927	-14412.3
510	0.060927	-14649.6
520	0.060927	-14583.9
530	0.060927	-14511
540	0.060927	-14517.1
550	0.060927	-14490.3
560	0.060927	-14401.8
570	0.060927	-14425.6
580	0.060927	-14569.6
590	0.060927	-14502.7
600	0.060927	-14531
610	0.060927	-14392
620	0.060927	-14498.5
630	0.060927	-14560.9
640	0.060927	-14478.5
650	0.060927	-14505.3
660	0.060927	-14523.6
670	0.060927	-14466.5
680	0.060927	-14533
690	0.060927	-14583
700	0.060927	-14456.7
710	0.060927	-14451.9
720	0.060927	-14516.5
730	0.060927	-14410.1
740	0.060927	-14503.6
750	0.060927	-14426.6
760	0.060927	-14467.5
770	0.060927	-14365.5
780	0.060927	-14470.1
790	0.060927	-14531.6
800	0.060927	-14581.2
810	0.060927	-14481
820	0.060927	-14435.4
830	0.060927	-14511.5
840	0.060927	-14398.4
850	0.060927	-14451.8
860	0.060927	-14515.4
870	0.060927	-14539.8
880	0.060927	-14663.9
890	0.060927	-14511.7
900	0.060927	-14460.6
910	0.060927	-14477.6
920	0.060927	-14487.8
930	0.060927	-14501.6
940	0.060927	-14457
950	0.060927	-14525.1
960	0.060927	-14461
970	0.060927	-14535.1
980	0.060927	-14573.6
990	0.060927	-14593.1
1000	0.060927	-14459
260	0.050797	-14825.2
270	0.050797	-14544
280	0.050797	-14543.3
290	0.050797	-14480.9
300	0.050797	-14616
310	0.050797	-14632
320	0.050797	-14571.2
330	0.050797	-14552.6
340	0.050797	-14629.2
350	0.050797	-14625.2
360	0.050797	-14794.2
370	0.050797	-14623.3
380	0.050797	-14670.3
390	0.050797	-14608.8
400	0.050797	-14611.6
410	0.050797	-14596.5
420	0.050797	-14649.3
430	0.050797	-14646.3
440	0.050797	-14838.9
450	0.050797	-14461
460	0.050797	-14592.3
470	0.050797	-14548.3
480	0.050797	-14598.5
490	0.050797	-14569.7
500	0.050797	-14572.9
510	0.050797	-14673
520	0.050797	-14590.9
530	0.050797	-14655.4
540	0.050797	-14572.2
550	0.050797	-14689.9
560	0.050797	-14754.6
570	0.050797	-14692.1
580	0.050797	-14700.7
590	0.050797	-14676.4
600	0.050797	-14744.6
610	0.050797	-14651.8
620	0.050797	-14753.3
630	0.050797	-14586.6
640	0.050797	-14454.8
650	0.050797	-14545
660	0.050797	-14536.1
670	0.050797	-14602.8
680	0.050797	-14874.7
690	0.050797	-14561.6
700	0.050797	-14614.8
710	0.050797	-14673.4
720	0.050797	-14608.8
730	0.050797	-14574.9
740	0.050797	-14515.3
750	0.050797	-14737.4
760	0.050797	-14792.8
770	0.050797	-14676.7
780	0.050797	-14786
790	0.050797	-14687.6
800	0.050797	-14569.1
810	0.050797	-14542.3
820	0.050797	-14506
830	0.050797	-14558.6
840	0.050797	-14665.3
850	0.050797	-14582.2
860	0.050797	-14776.8
870	0.050797	-14695.9
880	0.050797	-14885.4
890	0.050797	-14542.1
900	0.050797	-14690.4
910	0.050797	-14530
920	0.050797	-14616.8
930	0.050797	-14715.5
940	0.050797	-14561.8
950	0.050797	-14511.1
960	0.050797	-14551.1
970	0.050797	-14651.5
980	0.050797	-14540.4
990	0.050797	-14647.6
1000	0.050797	-14685
260	0.0420616	-14624.3
270	0.0420616	-14714.9
280	0.0420616	-14866.4
290	0.0420616	-14640.5
300	0.0420616	-14794.3
310	0.0420616	-14673.7
320	0.0420616	-14643.7
330	0.0420616	-14837.3
340	0.0420616	-14755.4
350	0.0420616	-14611.7
360	0.0420616	-14751.2
370	0.0420616	-14689.1
380	0.0420616	-14852.2
390	0.0420616	-14692.4
400	0.0420616	-14657.4
410	0.0420616	-14731.2
420	0.0420616	-14737
430	0.0420616	-14817.8
440	0.0420616	-14837.2
450	0.0420616	-14619.3
460	0.0420616	-14641.5
470	0.0420616	-14739.8
480	0.0420616	-14732.3
490	0.0420616	-14746.6
500	0.0420616	-14766.9
510	0.0420616	-14711.3
520	0.0420616	-14908.4
530	0.0420616	-14586.4
540	0.0420616	-14787.9
550	0.0420616	-14626.2
560	0.0420616	-14686.4
570	0.0420616	-14678.3
580	0.0420616	-14695.6
590	0.0420616	-14661.8
600	0.0420616	-14848
610	0.0420616	-14748.2
620	0.0420616	-14827.6
630	0.0420616	-14862.1
640	0.0420616	-14906.4
650	0.0420616	-14758.1
660	0.0420616	-14563.6
670	0.0420616	-14846.8
680	0.0420616	-14836.5
690	0.0420616	-14759.7
700	0.0420616	-14673.5
710	0.0420616	-14654.8
720	0.0420616	-14738.6
730	0.0420616	-14874.6
740	0.0420616	-14865.1
750	0.0420616	-14723.1
760	0.0420616	-14786
770	0.0420616	-14691.1
780	0.0420616	-14637.1
790	0.0420616	-14783
800	0.0420616	-14771.7
810	0.0420616	-14860.2
820	0.0420616	-14643.4
830	0.0420616	-14716.2
840	0.0420616	-14646.8
850	0.0420616	-14720.6
860	0.0420616	-14577.5
870	0.0420616	-14579
880	0.0420616	-14628.3
890	0.0420616	-14501.2
900	0.0420616	-14535.4
910	0.0420616	-14698.2
920	0.0420616	-14822.1
930	0.0420616	-14849.2
940	0.0420616	-14610.7
950	0.0420616	-14733.5
960	0.0420616	-14548.3
970	0.0420616	-14754.1
980	0.0420616	-14745.6
990	0.0420616	-14584.4
1000	0.0420616	-14788.5
260	0.0345716	-14783.4
270	0.0345716	-14643.9
280	0.0345716	-14727.6
290	0.0345716	-14724.8
300	0.0345716	-14941.2
310	0.0345716	-14674.7
320	0.0345716	-14823.4
330	0.0345716	-14741.3
340	0.0345716	-14753.2
350	0.0345716	-14759
360	0.0345716	-14735.2
370	0.0345716	-14780.4
380	0.0345716	-14829.7
390	0.0345716	-14935.1
400	0.0345716	-14789.6
410	0.0345716	-14705.1
420	0.0345716	-14788.4
430	0.0345716	-14764
440	0.0345716	-14843.9
450	0.0345716	-14813.4
460	0.0345716	-14982
470	0.0345716	-14840.1
480	0.0345716	-14823.6
490	0.0345716	-14685.3
500	0.0345716	-14540.9
510	0.0345716	-14668.1
520	0.0345716	-14791.3
530	0.0345716	-14982.5
540	0.0345716	-14582.5
550	0.0345716	-14588.5
560	0.0345716	-14865.9
570	0.0345716	-14803
580	0.0345716	-14847.5
590	0.0345716	-14730.5
600	0.0345716	-14947.5
610	0.0345716	-14710.6
620	0.0345716	-14681.6
630	0.0345716	-14839.5
640	0.0345716	-14647.4
650	0.0345716	-14720
660	0.0345716	-14688.7
670	0.0345716	-14978.8
680	0.0345716	-14865.9
690	0.0345716	-14745.5
700	0.0345716	-14774.6
710	0.0345716	-14887
720	0.0345716	-14758.6
730	0.0345716	-14734.6
740	0.0345716	-14627.7
750	0.0345716	-14745.8
760	0.0345716	-14905.3
770	0.0345716	-14876.4
780	0.0345716	-14598
790	0.0345716	-14643.3
800	0.0345716	-14834.9
810	0.0345716	-14676.7
820	0.0345716	-15002.9
830	0.0345716	-14748.8
840	0.0345716	-14499
850	0.0345716	-14762.1
860	0.0345716	-14843.2
870	0.0345716	-15017.5
880	0.0345716	-14827.2
890	0.0345716	-14836.1
900	0.0345716	-14709.4
910	0.0345716	-14642.1
920	0.0345716	-14848.7
930	0.0345716	-14616
940	0.0345716	-14801.1
950	0.0345716	-14810.7
960	0.0345716	-14962.6
970	0.0345716	-14961.1
980	0.0345716	-14873.6
990	0.0345716	-14915.3
1000	0.0345716	-14801
260	0.0281887	-14963.5
270	0.0281887	-14841.6
280	0.0281887	-15033.2
290	0.0281887	-14809.3
300	0.0281887	-14775.5
310	0.0281887	-14972.6
320	0.0281887	-14855.4
330	0.0281887	-15059.1
340	0.0281887	-14960.8
350	0.0281887	-14927.1
360	0.0281887	-14850.3
370	0.0281887	-14790.6
380	0.0281887	-14842.9
390	0.0281887	-14794.2
400	0.0281887	-14964
410	0.0281887	-15154.1
420	0.0281887	-14850.1
430	0.0281887	-15021.5
440	0.0281887	-14832.7
450	0.0281887	-14834.9
460	0.0281887	-15036.1
470	0.0281887	-14867.9
480	0.0281887	-14850.7
490	0.0281887	-14939
500	0.0281887	-15187
510	0.0281887	-15185.3
520	0.0281887	-14913.4
530	0.0281887	-15049.1
540	0.0281887	-15039.6
550	0.0281887	-15034.5
560	0.0281887	-14847.7
570	0.0281887	-14793.8
580	0.0281887	-14908.9
590	0.0281887	-14755.5
600	0.0281887	-14890.4
610	0.0281887	-14876.7
620	0.0281887	-14928.8
630	0.0281887	-14790.9
640	0.0281887	-14833.7
650	0.0281887	-14937.7
660	0.0281887	-15027.1
670	0.0281887	-15046.9
680	0.0281887	-14950.6
690	0.0281887	-14927.9
700	0.0281887	-15062.5
710	0.0281887	-15095.9
720	0.0281887	-14934.9
730	0.0281887	-14973.8
740	0.0281887	-15250.7
750	0.0281887	-14942.2
760	0.0281887	-14651.9
770	0.0281887	-14820.6
780	0.0281887	-14971.2
790	0.0281887	-14927.4
800	0.0281887	-14942.6
810	0.0281887	-14680.6
820	0.0281887	-14728
830	0.0281887	-14945.5
840	0.0281887	-14753.6
850	0.0281887	-14903.7
860	0.0281887	-15091.7
870	0.0281887	-14933.4
880	0.0281887	-14665.2
890	0.0281887	-14740.1
900	0.0281887	-15006.4
910	0.0281887	-15020.3
920	0.0281887	-15260.3
930	0.0281887	-14919.5
940	0.0281887	-15109.9
950	0.0281887	-14812.2
960	0.0281887	-14824.5
970	0.0281887	-14740.9
980	0.0281887	-14872.1
990	0.0281887	-14952.3
1000	0.0281887	-14914.6
260	0.0227855	-15262.5
270	0.0227855	-14952.9
280	0.0227855	-15120.6
290	0.0227855	-15058.6
300	0.0227855	-14922.5
310	0.0227855	-14898.8
320	0.0227855	-14795.4
330	0.0227855	-14785.8
340	0.0227855	-14798.2
350	0.0227855	-15034.8
360	0.0227855	-14916
370	0.0227855	-14996.2
380	0.0227855	-14675.4
390	0.0227855	-15117.8
400	0.0227855	-14999.3
410	0.0227855	-14991.8
420	0.0227855	-14916.7
430	0.0227855	-15009.4
440	0.0227855	-14884.7
450	0.0227855	-15032.6
460	0.0227855	-15024.7
470	0.0227855	-14882.9
480	0.0227855	-15221.1
490	0.0227855	-14916.9
500	0.0227855	-14977.3
510	0.0227855	-14813.1
520	0.0227855	-15055.5
530	0.0227855	-14841.7
540	0.0227855	-15074.5
550	0.0227855	-14811.7
560	0.0227855	-15103.7
570	0.0227855	-15013.1
580	0.0227855	-15062
590	0.0227855	-15092.9
600	0.0227855	-14962.4
610	0.0227855	-14882.2
620	0.0227855	-14772.3
630	0.0227855	-14884.1
640	0.0227855	-14907
650	0.0227855	-14874.9
660	0.0227855	-14869.5
670	0.0227855	-14918.7
680	0.0227855	-14998.9
690	0.0227855	-14971.9
700	0.0227855	-15068
710	0.0227855	-14847
720	0.0227855	-15134.3
730	0.0227855	-14987.2
740	0.0227855	-14992.4
750	0.0227855	-14988.2
760	0.0227855	-15063.6
770	0.0227855	-15040.7
780	0.0227855	-14848.4
790	0.0227855	-15330.5
800	0.0227855	-14975
810	0.0227855	-15353.9
820	0.0227855	-14860.5
830	0.0227855	-14803.3
840	0.0227855	-15045.5
850	0.0227855	-15135.3
860	0.0227855	-15105.6
870	0.0227855	-15065.5
880	0.0227855	-14933.6
890	0.0227855	-14683.6
900	0.0227855	-14941.8
910	0.0227855	-14933.2
920	0.0227855	-15416.5
930	0.0227855	-15133.5
940	0.0227855	-15157
950	0.0227855	-15008
960	0.0227855	-14882.5
970	0.0227855	-15038.3
980	0.0227855	-14728.6
990	0.0227855	-15011.7
1000	0.0227855	-14971.7
260	0.0182445	-15223.3
270	0.0182445	-15171.6
280	0.0182445	-15039.6
290	0.0182445	-14931
300	0.0182445	-15179.8
310	0.0182445	-15450.5
320	0.0182445	-15261.7
330	0.0182445	-15110
340	0.0182445	-15341.6
350	0.0182445	-15273.4
360	0.0182445	-15220.9
370	0.0182445	-15197.2
380	0.0182445	-15179.9
390	0.0182445	-15332.5
400	0.0182445	-14753.4
410	0.0182445	-14848.9
420	0.0182445	-15134.9
430	0.0182445	-14926.1
440	0.0182445	-15338.1
450	0.0182445	-15057.5
460	0.0182445	-14939.9
470	0.0182445	-15218.4
480	0.0182445	-15031.4
490	0.0182445	-14903.9
500	0.0182445	-15171.8
510	0.0182445	-15068.9
520	0.0182445	-15060
530	0.0182445	-15097.9
540	0.0182445	-14941.1
550	0.0182445	-15294.4
560	0.0182445	-15471.7
570	0.0182445	-15141.1
580	0.0182445	-15040.6
590	0.0182445	-15354.1
600	0.0182445	-15498.8
610	0.0182445	-14988.7
620	0.0182445	-15131.8
630	0.0182445	-15146.5
640	0.0182445	-15203.8
650	0.0182445	-15119.2
660	0.0182445	-15269.5
670	0.0182445	-15275.3
680	0.0182445	-15050.4
690	0.0182445	-14964.6
700	0.0182445	-15454.4
710	0.0182445	-15159.5
720	0.0182445	-15519.6
730	0.0182445	-15156.4
740	0.0182445	-14990.4
750	0.0182445	-15522.3
760	0.0182445	-15331.3
770	0.0182445	-14692
780	0.0182445	-15072.3
790	0.0182445	-15141.4
800	0.0182445	-15110.1
810	0.0182445	-15030
820	0.0182445	-14857.1
830	0.0182445	-15105.3
840	0.0182445	-15089.5
850	0.0182445	-15378.2
860	0.0182445	-15471.9
870	0.0182445	-15102.3
880	0.0182445	-15301.1
890	0.0182445	-15392.6
900	0.0182445	-15028
910	0.0182445	-15250.8
920	0.0182445	-14957.3
930	0.0182445	-14966.9
940	0.0182445	-15047.9
950	0.0182445	-15112.1
960	0.0182445	-15694.4
970	0.0182445	-15303
980	0.0182445	-15194.9
990	0.0182445	-15034.8
1000	0.0182445	-15126.5
260	0.0144583	-15143.1
270	0.0144583	-15202.5
280	0.0144583	-15295.8
290	0.0144583	-15303.3
300	0.0144583	-15428.6
310	0.0144583	-15048.6
320	0.0144583	-15418.4
330	0.0144583	-15260.6
340	0.0144583	-15319.4
350	0.0144583	-15733.8
360	0.0144583	-15409.2
370	0.0144583	-15324.1
380	0.0144583	-15194.4
390	0.0144583	-15408.5
400	0.0144583	-15187
410	0.0144583	-15766.2
420	0.0144583	-15316.9
430	0.0144583	-15182.8
440	0.0144583	-15058.7
450	0.0144583	-15362.8
460	0.0144583	-15262.7
470	0.0144583	-15429.4
480	0.0144583	-15208.2
490	0.0144583	-15174.3
500	0.0144583	-15283.9
510	0.0144583	-15407.5
520	0.0144583	-14815.9
530	0.0144583	-15127.5
540	0.0144583	-15504.2
550	0.0144583	-15276.5
560	0.0144583	-15280.9
570	0.0144583	-15249.8
580	0.0144583	-15452.2
590	0.0144583	-15034.1
600	0.0144583	-15313.1
610	0.0144583	-15015.1
620	0.0144583	-15256.8
630	0.0144583	-15085.9
640	0.0144583	-15008.7
650	0.0144583	-15497.1
660	0.0144583	-15485.5
670	0.0144583	-15240.3
680	0.0144583	-15245.9
690	0.0144583	-15402.7
700	0.0144583	-15020.8
710	0.0144583	-15273
