Iteration	Posterior	Likelihood	Prior	er[1][1]	er[2][2]	extirpation_rate	log10_rate_bg	rate_bg
1581	-23.65713	-21.08039	-2.576739	0.3638269	0.3638269	0.3638269	-3.99507	0.0001011417
1582	-23.55167	-21.08039	-2.471281	0.3797728	0.3797728	0.3797728	-3.99507	0.0001011417
1583	-23.5654	-21.09412	-2.471281	0.3797728	0.3797728	0.3797728	-2.685904	0.002061085
1584	-22.95028	-21.10706	-1.843217	0.8348585	0.8348585	0.8348585	-2.396999	0.004008676
1585	-22.92932	-21.08611	-1.843217	0.8348585	0.8348585	0.8348585	-3.027095	0.0009395184
1586	-22.89772	-21.13005	-1.767674	0.681922	0.681922	0.681922	-2.135541	0.007319126
1587	-22.85429	-21.08662	-1.767674	0.681922	0.681922	0.681922	-2.997489	0.001005798
1588	-22.88184	-21.11417	-1.767674	0.681922	0.681922	0.681922	-2.300303	0.005008382
1589	-23.13807	-21.08139	-2.056683	1.005232	1.005232	1.005232	-3.599729	0.0002513455
1590	-24.33459	-21.08133	-3.253257	1.627246	1.627246	1.627246	-3.599729	0.0002513455
1591	-25.79798	-21.08074	-4.717238	2.31505	2.31505	2.31505	-3.775333	0.0001677516
1592	-24.4166	-21.08133	-3.335276	1.665891	1.665891	1.665891	-3.599507	0.0002514738
1593	-25.60413	-21.16488	-4.439253	2.183197	2.183197	2.183197	-1.867812	0.01355776
1594	-24.23974	-21.09111	-3.148626	1.577728	1.577728	1.577728	-2.758993	0.001741834
1595	-23.22725	-21.08436	-2.14289	1.059936	1.059936	1.059936	-3.159663	0.0006923684
1596	-23.17222	-21.14715	-2.025079	0.9839671	0.9839671	0.9839671	-2.000784	0.009981961
1597	-22.94513	-21.13096	-1.81417	0.8006548	0.8006548	0.8006548	-2.124797	0.007502455
1598	-23.01983	-21.09994	-1.919895	0.9057364	0.9057364	0.9057364	-2.526426	0.002975599
1599	-23.17301	-21.08843	-2.084579	1.023408	1.023408	1.023408	-2.888345	0.001293169
1600	-23.2479	-21.16332	-2.084579	1.023408	1.023408	1.023408	-1.906035	0.01241552
1601	-22.97763	-21.20868	-1.768953	0.7057337	0.7057337	0.7057337	-1.725006	0.01883625
1602	-23.37239	-21.08185	-2.290546	1.146104	1.146104	1.146104	-3.492738	0.00032156
1603	-23.66172	-21.14334	-2.518375	1.26834	1.26834	1.26834	-2.018952	0.009572998
1604	-24.44574	-21.08819	-3.357546	1.676363	1.676363	1.676363	-2.88498	0.001303227
1605	-24.39123	-21.11591	-3.27532	1.637655	1.637655	1.637655	-2.25555	0.005552008
1606	-24.70552	-21.23791	-3.46761	1.72801	1.72801	1.72801	-1.607655	0.02467997
1607	-24.55212	-21.08451	-3.46761	1.72801	1.72801	1.72801	-3.129758	0.0007417234
1608	-23.11277	-21.08053	-2.032243	0.9888568	0.9888568	0.9888568	-3.904117	0.0001247046
1609	-23.51896	-21.08223	-2.436732	1.225609	1.225609	1.225609	-3.420293	0.0003799326
1610	-23.92265	-21.11854	-2.804109	1.411871	1.411871	1.411871	-2.230583	0.005880541
1611	-23.21002	-21.10985	-2.100173	1.033357	1.033357	1.033357	-2.350091	0.004465898
1612	-24.33788	-21.08042	-3.257459	1.629229	1.629229	1.629229	-3.947749	0.000112785
1613	-24.34142	-21.08396	-3.257459	1.629229	1.629229	1.629229	-3.184685	0.0006536043
1614	-22.98347	-21.10181	-1.881662	0.8727233	0.8727233	0.8727233	-2.488826	0.003244694
1615	-23.89083	-21.1324	-2.758425	1.389401	1.389401	1.389401	-2.098195	0.007976366
1616	-23.84147	-21.08305	-2.758425	1.389401	1.389401	1.389401	-3.295015	0.0005069727
1617	-25.03823	-21.08144	-3.956791	1.956664	1.956664	1.956664	-3.562838	0.0002736288
1618	-23.04198	-21.0827	-1.959278	0.93671	0.93671	0.93671	-3.353321	0.0004432806
1619	-23.86566	-21.10111	-2.76455	1.392423	1.392423	1.392423	-2.490277	0.003233875
1620	-24.18147	-21.0844	-3.097066	1.553215	1.553215	1.553215	-3.143955	0.0007178682
1621	-24.44317	-21.10127	-3.3419	1.669007	1.669007	1.669007	-2.480146	0.003310195
1622	-23.54442	-21.08085	-2.463573	1.239768	1.239768	1.239768	-3.760015	0.0001737743
1623	-23.13553	-21.08086	-2.054671	1.003901	1.003901	1.003901	-3.760015	0.0001737743
1624	-24.14684	-21.14967	-2.997169	1.505459	1.505459	1.505459	-1.971561	0.01067676
1625	-23.74462	-21.09724	-2.647374	1.334102	1.334102	1.334102	-2.578217	0.002641091
1626	-24.72811	-21.08081	-3.647304	1.812074	1.812074	1.812074	-3.761254	0.0001732791
1627	-23.336	-21.08501	-2.250988	1.123725	1.123725	1.123725	-3.101381	0.0007918062
1628	-24.25781	-21.38977	-2.868045	1.44309	1.44309	1.44309	-1.317295	0.04816204
1629	-23.2517	-21.4662	-1.785498	0.7555792	0.7555792	0.7555792	-1.241617	0.05733009
1630	-25.04003	-21.08728	-3.952751	1.954775	1.954775	1.954775	-2.927175	0.001182565
1631	-25.0448	-21.09205	-3.952751	1.954775	1.954775	1.954775	-2.71556	0.001925039
1632	-24.14921	-21.08737	-3.061836	1.536415	1.536415	1.536415	-2.932213	0.001168927
1633	-23.30037	-21.08117	-2.219198	1.105402	1.105402	1.105402	-3.656054	0.0002207731
1634	-23.21132	-21.08155	-2.129777	1.051875	1.051875	1.051875	-3.559789	0.0002755565
1635	-23.02878	-21.08804	-1.940745	0.9224462	0.9224462	0.9224462	-2.910878	0.001227784
1636	-23.04202	-21.10127	-1.940745	0.9224462	0.9224462	0.9224462	-2.49822	0.003175268
1637	-23.42016	-21.27773	-2.142424	1.059651	1.059651	1.059651	-1.527458	0.02968531
1638	-23.87501	-22.10237	-1.772643	0.6534697	0.6534697	0.6534697	-0.809255	0.1551476
1639	-23.16744	-21.33317	-1.834268	0.5725569	0.5725569	0.5725569	-1.433134	0.0368864
1640	-23.96308	-22.12881	-1.834268	0.5725569	0.5725569	0.5725569	-0.8020548	0.1577412
1641	-23.96338	-22.12912	-1.834268	0.5725569	0.5725569	0.5725569	-0.8019226	0.1577892
1642	-24.75722	-22.51347	-2.243746	0.4219146	0.4219146	0.4219146	-0.6689666	0.2143056
1643	-25.90759	-23.20937	-2.698225	1.359553	1.359553	1.359553	-0.3734712	0.4231836
1644	-25.637	-23.18086	-2.456138	1.235858	1.235858	1.235858	-0.3992788	0.3987689
1645	-25.74721	-23.56038	-2.186829	0.4348023	0.4348023	0.4348023	-0.4111062	0.3880555
1646	-23.53638	-21.74382	-1.792563	0.6145714	0.6145714	0.6145714	-1.006086	0.09860831
1647	-22.8902	-21.09763	-1.792563	0.6145714	0.6145714	0.6145714	-2.585726	0.002595818
1648	-23.17511	-21.08158	-2.09353	0.4589934	0.4589934	0.4589934	-3.566158	0.0002715453
1649	-22.87682	-21.10301	-1.773805	0.6499097	0.6499097	0.6499097	-2.470959	0.003380965
1650	-23.01513	-21.08258	-1.932548	0.9159674	0.9159674	0.9159674	-3.3705	0.000426089
1651	-23.74497	-21.08038	-2.664583	1.342742	1.342742	1.342742	-3.977261	0.0001053753
1652	-25.0378	-21.08036	-3.957438	1.956966	1.956966	1.956966	-3.977261	0.0001053753
1653	-25.53856	-21.08133	-4.457229	2.191688	2.191688	2.191688	-3.585457	0.0002597425
1654	-25.66045	-21.20322	-4.457229	2.191688	2.191688	2.191688	-1.704066	0.01976669
1655	-25.35856	-21.19436	-4.164194	2.053773	2.053773	2.053773	-1.740634	0.01817047
1656	-24.60693	-21.70743	-2.899503	1.458362	1.458362	1.458362	-0.9962913	0.1008576
1657	-22.93291	-21.11937	-1.813544	0.7998315	0.7998315	0.7998315	-2.23641	0.005802166
1658	-23.23606	-21.08681	-2.14925	1.063817	1.063817	1.063817	-2.976618	0.001055315
1659	-23.11362	-21.08059	-2.033036	0.9893953	0.9893953	0.9893953	-3.875053	0.0001333359
1660	-23.22319	-21.13591	-2.087277	1.02514	1.02514	1.02514	-2.079144	0.008334047
1661	-23.03751	-21.09476	-1.942753	0.9240163	0.9240163	0.9240163	-2.654354	0.002216387
1662	-23.06192	-21.08317	-1.97875	0.9511926	0.9511926	0.9511926	-3.290351	0.0005124475
1663	-22.89474	-21.081	-1.813742	0.8000933	0.8000933	0.8000933	-3.715631	0.0001924726
1664	-23.20131	-21.08091	-2.120396	1.046056	1.046056	1.046056	-3.740037	0.0001819547
1665	-22.8519	-21.08088	-1.771022	0.6592466	0.6592466	0.6592466	-3.760539	0.0001735646
1666	-22.85629	-21.08546	-1.770839	0.6599783	0.6599783	0.6599783	-3.077608	0.0008363584
1667	-24.01965	-21.08849	-2.93116	1.473678	1.473678	1.473678	-2.874845	0.001333997
1668	-24.59213	-21.08097	-3.511164	1.748408	1.748408	1.748408	-3.704896	0.0001972896
1669	-24.60299	-21.09183	-3.511164	1.748408	1.748408	1.748408	-2.728559	0.001868278
1670	-24.15669	-21.0837	-3.07299	1.541738	1.541738	1.541738	-3.214579	0.0006101274
1671	-23.41	-21.08171	-2.328291	1.167074	1.167074	1.167074	-3.520426	0.000301699
1672	-23.29961	-21.38895	-1.910661	0.8980743	0.8980743	0.8980743	-1.335669	0.0461669
1673	-22.94772	-21.12063	-1.827088	0.5783732	0.5783732	0.5783732	-2.22808	0.005914522
1674	-22.91309	-21.08601	-1.827088	0.5783732	0.5783732	0.5783732	-3.039904	0.0009122123
1675	-22.91551	-21.08612	-1.82939	0.8194186	0.8194186	0.8194186	-3.026609	0.0009405704
1676	-22.91551	-21.08612	-1.82939	0.8194186	0.8194186	0.8194186	-3.026609	0.0009405704
1677	-22.85158	-21.08221	-1.769378	0.6668281	0.6668281	0.6668281	-3.436886	0.0003656912
1678	-23.03711	-21.24993	-1.787179	0.7588627	0.7588627	0.7588627	-1.602235	0.02498991
1679	-23.01817	-21.14799	-1.870182	0.8620249	0.8620249	0.8620249	-1.998403	0.01003683
1680	-22.95458	-21.0844	-1.870182	0.8620249	0.8620249	0.8620249	-3.160992	0.0006902526
1681	-22.90756	-21.08693	-1.820631	0.583967	0.583967	0.583967	-2.980601	0.00104568
1682	-22.97762	-21.09145	-1.886164	0.5387363	0.5387363	0.5387363	-2.77084	0.001694961
1683	-22.96774	-21.08157	-1.886164	0.5387363	0.5387363	0.5387363	-3.565396	0.0002720217
1684	-23.09431	-21.08153	-2.012777	0.9754672	0.9754672	0.9754672	-3.565396	0.0002720217
1685	-23.42489	-21.09205	-2.332839	1.169578	1.169578	1.169578	-2.734614	0.001842408
1686	-22.87439	-21.08513	-1.789259	0.6192895	0.6192895	0.6192895	-3.103741	0.0007875158
1687	-22.87866	-21.1009	-1.77776	0.7381892	0.7381892	0.7381892	-2.510073	0.003089775
1688	-23.0295	-21.13398	-1.895521	0.8851065	0.8851065	0.8851065	-2.097877	0.0079822
1689	-23.43606	-21.11856	-2.317494	1.161111	1.161111	1.161111	-2.236527	0.005800597
1690	-24.66076	-21.08174	-3.579017	1.780154	1.780154	1.780154	-3.49858	0.0003172634
1691	-23.56848	-21.08223	-2.486254	1.251646	1.251646	1.251646	-3.420017	0.0003801742
1692	-23.63372	-21.0876	-2.546111	1.282643	1.282643	1.282643	-2.92548	0.001187189
1693	-22.90391	-21.08344	-1.820465	0.5841154	0.5841154	0.5841154	-3.26569	0.0005423882
1694	-22.85091	-21.08277	-1.768144	0.6992291	0.6992291	0.6992291	-3.348926	0.0004477895
1695	-22.96976	-21.14592	-1.823844	0.5811363	0.5811363	0.5811363	-2.018739	0.009577694
1696	-23.11808	-21.09162	-2.026459	0.9849123	0.9849123	0.9849123	-2.754178	0.001761252
1697	-23.86584	-21.08254	-2.783301	1.401655	1.401655	1.401655	-3.365636	0.0004308874
1698	-22.89782	-21.09268	-1.805134	0.788268	0.788268	0.788268	-2.721877	0.001897244
1699	-23.16342	-21.18946	-1.973956	0.4984504	0.4984504	0.4984504	-1.80076	0.01582121
1700	-23.21063	-21.09668	-2.113952	0.4533123	0.4533123	0.4533123	-2.613242	0.002436453
1701	-22.87156	-21.08655	-1.785011	0.6259817	0.6259817	0.6259817	-3.003042	0.0009930207
1702	-23.04933	-21.08061	-1.968724	0.9437955	0.9437955	0.9437955	-3.865725	0.0001362306
1703	-23.13022	-21.09935	-2.030867	0.9879207	0.9879207	0.9879207	-2.537139	0.00290309
1704	-22.91271	-21.11426	-1.798443	0.6069667	0.6069667	0.6069667	-2.300889	0.005001621
1705	-22.86197	-21.08103	-1.780932	0.6333089	0.6333089	0.6333089	-3.708975	0.0001954451
1706	-23.64995	-21.08157	-2.568378	0.3650276	0.3650276	0.3650276	-3.570029	0.0002691354
1707	-22.88295	-21.08068	-1.802266	0.6024511	0.6024511	0.6024511	-3.841552	0.0001440284
1708	-22.98002	-21.08067	-1.899359	0.8884452	0.8884452	0.8884452	-3.841552	0.0001440284
1709	-22.98015	-21.08079	-1.899359	0.8884452	0.8884452	0.8884452	-3.790222	0.0001620981
1710	-23.36458	-21.14163	-2.222957	0.4264831	0.4264831	0.4264831	-2.051682	0.008878057
1711	-23.11089	-21.09413	-2.016762	0.4828762	0.4828762	0.4828762	-2.683129	0.002074298
1712	-23.58861	-21.08163	-2.506984	0.3741707	0.3741707	0.3741707	-3.556397	0.0002777174
1713	-22.96431	-21.09319	-1.871115	0.5474101	0.5474101	0.5474101	-2.710819	0.001946173
1714	-22.94564	-21.09178	-1.853868	0.5583626	0.5583626	0.5583626	-2.758657	0.001743182
1715	-22.91745	-21.08275	-1.834705	0.8255056	0.8255056	0.8255056	-3.349122	0.000447588
1716	-22.84876	-21.08103	-1.767726	0.6937561	0.6937561	0.6937561	-3.709007	0.0001954308
1717	-22.87315	-21.0906	-1.782552	0.6302701	0.6302701	0.6302701	-2.801644	0.001578904
1718	-23.49942	-21.08695	-2.412473	1.212709	1.212709	1.212709	-2.964548	0.001085055
1719	-22.99182	-21.08922	-1.902593	0.5300159	0.5300159	0.5300159	-2.862297	0.001373104
1720	-22.98343	-21.08083	-1.902593	0.5300159	0.5300159	0.5300159	-3.781208	0.0001654975
1721	-22.84899	-21.08085	-1.768143	0.6992215	0.6992215	0.6992215	-3.772732	0.0001687595
1722	-22.86023	-21.08085	-1.779379	0.6364153	0.6364153	0.6364153	-3.772732	0.0001687595
1723	-23.05501	-21.10203	-1.952982	0.5068743	0.5068743	0.5068743	-2.493123	0.003212754
1724	-23.05378	-21.15508	-1.898704	0.8878783	0.8878783	0.8878783	-1.954696	0.0110995
1725	-23.02769	-21.12898	-1.898704	0.8878783	0.8878783	0.8878783	-2.139834	0.007247121
1726	-23.88031	-21.81228	-2.06803	1.012688	1.012688	1.012688	-0.9443806	0.1136631
1727	-22.90702	-21.08836	-1.818655	0.8064202	0.8064202	0.8064202	-2.897104	0.001267349
1728	-23.23379	-21.09101	-2.142782	1.05987	1.05987	1.05987	-2.775479	0.001676954
1729	-23.59372	-21.40766	-2.186065	1.08594	1.08594	1.08594	-1.303678	0.04969606
1730	-23.41778	-21.33149	-2.086294	1.02451	1.02451	1.02451	-1.422634	0.03778908
1731	-22.85184	-21.08252	-1.769316	0.7080114	0.7080114	0.7080114	-3.384811	0.0004122769
1732	-22.88801	-21.08363	-1.804382	0.6000735	0.6000735	0.6000735	-3.244306	0.000569762
1733	-23.75039	-21.08834	-2.66205	1.341472	1.341472	1.341472	-2.885522	0.001301603
1734	-23.29367	-21.10236	-2.191305	1.089045	1.089045	1.089045	-2.47286	0.003366201
1735	-23.5772	-21.08418	-2.493021	1.255175	1.255175	1.255175	-3.171916	0.0006731072
1736	-22.8515	-21.08306	-1.76844	0.701931	0.701931	0.701931	-3.30945	0.0004903991
1737	-23.06826	-21.16846	-1.899798	0.8888252	0.8888252	0.8888252	-1.883403	0.01307969
1738	-23.12556	-21.08045	-2.045112	0.997536	0.997536	0.997536	-3.947319	0.0001128967
1739	-22.85066	-21.08121	-1.769445	0.7087684	0.7087684	0.7087684	-3.653767	0.0002219387
1740	-23.65576	-21.44719	-2.208569	1.099202	1.099202	1.099202	-1.252567	0.05590278
1741	-23.79673	-21.10398	-2.692743	1.356821	1.356821	1.356821	-2.436354	0.003661389
1742	-23.30365	-21.08305	-2.220599	1.106217	1.106217	1.106217	-3.300988	0.0005000478
1743	-24.53574	-21.10882	-3.426921	1.708935	1.708935	1.708935	-2.348666	0.004480578
1744	-23.55254	-21.13596	-2.416582	1.214901	1.214901	1.214901	-2.074101	0.008431379
1745	-22.95754	-21.15003	-1.807514	0.7916431	0.7916431	0.7916431	-1.987344	0.0102957
1746	-23.11796	-21.15592	-1.962044	0.5031615	0.5031615	0.5031615	-1.959464	0.01097833
1747	-23.64771	-21.08506	-2.562656	1.29113	1.29113	1.29113	-3.093765	0.0008058144
1748	-24.68358	-21.10173	-3.581849	1.781478	1.781478	1.781478	-2.468329	0.003401507
1749	-26.23756	-21.09955	-5.138009	2.517242	2.517242	2.517242	-2.495071	0.003198369
1750	-23.77393	-21.08843	-2.685493	1.353203	1.353203	1.353203	-2.880623	0.001316369
1751	-23.34883	-21.08088	-2.267944	1.133371	1.133371	1.133371	-3.74817	0.0001785787
1752	-23.83615	-21.082	-2.75415	1.387291	1.387291	1.387291	-3.457819	0.0003484829
1753	-23.75595	-21.082	-2.673951	1.347433	1.347433	1.347433	-3.457819	0.0003484829
1754	-23.75492	-21.08097	-2.673951	1.347433	1.347433	1.347433	-3.712504	0.0001938636
1755	-23.12746	-21.09733	-2.030133	0.9874207	0.9874207	0.9874207	-2.584471	0.002603331
1756	-23.99568	-21.0856	-2.910087	1.463488	1.463488	1.463488	-3.048222	0.0008949069
1757	-24.42841	-21.0852	-3.343209	1.669622	1.669622	1.669622	-3.073103	0.0008450775
1758	-24.42657	-21.08336	-3.343209	1.669622	1.669622	1.669622	-3.249583	0.0005628816
1759	-24.78094	-21.0846	-3.696346	1.834987	1.834987	1.834987	-3.119656	0.000759179
1760	-23.66682	-21.0898	-2.577016	1.298469	1.298469	1.298469	-2.818688	0.001518142
1761	-23.043	-21.08176	-1.96124	0.9381913	0.9381913	0.9381913	-3.514382	0.000305927
1762	-22.88554	-21.11697	-1.768576	0.7030237	0.7030237	0.7030237	-2.26584	0.005422006
1763	-22.93081	-21.15538	-1.775425	0.7317951	0.7317951	0.7317951	-1.956857	0.01104441
1764	-23.25468	-21.14002	-2.114657	1.042474	1.042474	1.042474	-2.048	0.008953642
1765	-22.89513	-21.09422	-1.800905	0.7820323	0.7820323	0.7820323	-2.673366	0.002121456
1766	-22.91286	-21.14516	-1.7677	0.6813861	0.6813861	0.6813861	-2.021274	0.009521954
1767	-23.15915	-21.08128	-2.077873	1.019085	1.019085	1.019085	-3.627905	0.0002355563
1768	-23.73125	-21.09176	-2.639493	1.330136	1.330136	1.330136	-2.74113	0.001814973
1769	-24.47177	-21.09467	-3.3771	1.685551	1.685551	1.685551	-2.638572	0.002298414
1770	-23.95321	-21.08185	-2.871362	1.444703	1.444703	1.444703	-3.484932	0.000327392
1771	-24.66818	-21.08105	-3.587138	1.783952	1.783952	1.783952	-3.678016	0.0002098862
1772	-23.64304	-21.08436	-2.558675	1.289091	1.289091	1.289091	-3.154097	0.0007012988
1773	-23.27373	-21.46438	-1.809354	0.7941954	0.7941954	0.7941954	-1.242417	0.05722459
1774	-23.75595	-21.82486	-1.931096	0.5163557	0.5163557	0.5163557	-0.9588893	0.1099286
1775	-25.66227	-23.57428	-2.087987	0.4605781	0.4605781	0.4605781	-0.4052979	0.3932802
1776	-26.80654	-24.67519	-2.131352	0.4486563	0.4486563	0.4486563	-0.2212555	0.6008202
1777	-27.77085	-25.68144	-2.089405	0.460171	0.460171	0.460171	-0.07827048	0.8350828
1778	-26.54745	-24.77165	-1.775799	0.7328745	0.7328745	0.7328745	-0.1397606	0.7248354
1779	-27.0777	-25.30388	-1.773821	0.6498633	0.6498633	0.6498633	-0.07278421	0.845699
1780	-26.75849	-24.87344	-1.885055	0.8758055	0.8758055	0.8758055	-0.0744121	0.8425349
1781	-25.55421	-23.66915	-1.885055	0.8758055	0.8758055	0.8758055	-0.3289686	0.4688472
1782	-25.78037	-22.70008	-3.080288	1.545219	1.545219	1.545219	-0.5149945	0.305496
1783	-24.93645	-22.70845	-2.227995	1.110505	1.110505	1.110505	-0.5536266	0.2794946
1784	-23.30537	-21.36301	-1.942355	0.9237056	0.9237056	0.9237056	-1.373594	0.04230639
1785	-25.58157	-22.39321	-3.188369	1.59657	1.59657	1.59657	-0.6263212	0.236417
1786	-26.34808	-23.15972	-3.188369	1.59657	1.59657	1.59657	-0.3518063	0.4448297
1787	-26.03802	-22.3491	-3.688917	1.831517	1.831517	1.831517	-0.6262852	0.2364366
1788	-25.10265	-21.41373	-3.688917	1.831517	1.831517	1.831517	-1.271308	0.05354163
1789	-23.66197	-21.17432	-2.487647	1.252373	1.252373	1.252373	-1.846155	0.01425098
1790	-24.39855	-22.42876	-1.969787	0.9445851	0.9445851	0.9445851	-0.6611323	0.2182065
1791	-25.04578	-23.27501	-1.770767	0.7154114	0.7154114	0.7154114	-0.4393583	0.363615
1792	-24.59992	-22.35716	-2.24276	1.119013	1.119013	1.119013	-0.6756072	0.2110536
1793	-24.85941	-21.36388	-3.495521	1.741084	1.741084	1.741084	-1.346934	0.04498479
1794	-25.53628	-21.53483	-4.001443	1.977546	1.977546	1.977546	-1.124964	0.07499564
1795	-23.01792	-21.25037	-1.767551	0.687515	0.687515	0.687515	-1.603079	0.0249414
1796	-22.86598	-21.09843	-1.767551	0.687515	0.687515	0.687515	-2.565154	0.002721736
1797	-22.97239	-21.11734	-1.855058	0.5575663	0.5575663	0.5575663	-2.265038	0.005432031
1798	-22.9006	-21.10801	-1.792588	0.7686552	0.7686552	0.7686552	-2.38381	0.004132282
1799	-23.4007	-21.21701	-2.183689	1.084529	1.084529	1.084529	-1.68756	0.0205324
1800	-23.26559	-21.0819	-2.183689	1.084529	1.084529	1.084529	-3.482652	0.0003291156
1801	-22.99246	-21.08471	-1.907759	0.5274129	0.5274129	0.5274129	-3.14108	0.000722637
1802	-23.3215	-21.09892	-2.222577	0.426568	0.426568	0.426568	-2.55995	0.002754543
1803	-23.30355	-21.08097	-2.222577	0.426568	0.426568	0.426568	-3.735247	0.0001839725
1804	-23.16688	-21.11716	-2.049721	0.4720771	0.4720771	0.4720771	-2.269134	0.005381036
1805	-24.36813	-21.08395	-3.284181	0.2877069	0.2877069	0.2877069	-3.217771	0.0006056608
1806	-24.20458	-21.15118	-3.053395	0.3082562	0.3082562	0.3082562	-1.992148	0.01018245
1807	-22.91788	-21.14365	-1.774236	0.7281946	0.7281946	0.7281946	-2.030337	0.009325297
1808	-22.9111	-21.11	-1.801095	0.7823188	0.7823188	0.7823188	-2.353884	0.004427061
1809	-23.13573	-21.33041	-1.805326	0.5990366	0.5990366	0.5990366	-1.437162	0.03654588
1810	-23.96484	-21.42569	-2.539152	0.3693065	0.3693065	0.3693065	-1.303035	0.04976968
1811	-24.05003	-21.13231	-2.917717	0.3219553	0.3219553	0.3219553	-2.12507	0.007497736
1812	-24.02305	-21.10534	-2.917717	0.3219553	0.3219553	0.3219553	-2.43739	0.003652664
1813	-24.50958	-21.08617	-3.423412	0.2766764	0.2766764	0.2766764	-3.035876	0.0009207133
1814	-24.07401	-21.12157	-2.952442	0.3183178	0.3183178	0.3183178	-2.224426	0.005964497
1815	-24.03461	-21.08216	-2.952442	0.3183178	0.3183178	0.3183178	-3.452028	0.0003531606
1816	-23.68066	-21.08351	-2.597155	0.3609372	0.3609372	0.3609372	-3.263	0.0005457581
1817	-22.91055	-21.09165	-1.818892	0.5855398	0.5855398	0.5855398	-2.762435	0.001728083
1818	-22.86649	-21.08284	-1.78365	0.7518028	0.7518028	0.7518028	-3.33799	0.0004592085
1819	-23.26293	-21.47928	-1.78365	0.7518028	0.7518028	0.7518028	-1.226999	0.05929272
1820	-22.8954	-21.11275	-1.782647	0.7496707	0.7496707	0.7496707	-2.316978	0.004819722
1821	-22.86821	-21.08557	-1.782647	0.7496707	0.7496707	0.7496707	-3.06716	0.0008567226
1822	-22.91067	-21.10185	-1.808818	0.5953268	0.5953268	0.5953268	-2.494545	0.00320225
1823	-23.39446	-21.10109	-2.293372	0.4115816	0.4115816	0.4115816	-2.513875	0.003062845
1824	-23.09949	-21.08042	-2.019064	0.4820914	0.4820914	0.4820914	-3.974679	0.0001060038
1825	-24.04076	-21.08043	-2.960334	0.3175042	0.3175042	0.3175042	-3.974679	0.0001060038
1826	-23.80858	-21.1009	-2.707676	0.3462441	0.3462441	0.3462441	-2.519247	0.003025191
1827	-23.3906	-21.0808	-2.309795	0.4083241	0.4083241	0.4083241	-3.796095	0.0001599208
1828	-24.12487	-21.08561	-3.039263	0.3096211	0.3096211	0.3096211	-3.074225	0.0008428971
1829	-23.519	-21.08169	-2.437305	0.3853183	0.3853183	0.3853183	-3.542243	0.0002869177
1830	-23.5259	-21.0886	-2.437305	0.3853183	0.3853183	0.3853183	-2.89523	0.001272829
1831	-24.29524	-21.08058	-3.214659	0.2935757	0.2935757	0.2935757	-3.892157	0.0001281866
1832	-24.29714	-21.08248	-3.214659	0.2935757	0.2935757	0.2935757	-3.401086	0.000397113
1833	-23.33365	-21.30165	-2.031999	0.4777698	0.4777698	0.4777698	-1.494027	0.0320607
1834	-23.95045	-21.1751	-2.775354	0.3379491	0.3379491	0.3379491	-1.865882	0.01361815
1835	-23.25825	-21.08222	-2.176027	0.4373913	0.4373913	0.4373913	-3.439493	0.000363502
1836	-23.36126	-21.18524	-2.176027	0.4373913	0.4373913	0.4373913	-1.819408	0.01515625
1837	-23.01685	-21.09424	-1.922614	0.5202505	0.5202505	0.5202505	-2.67906	0.002093822
1838	-23.0036	-21.08099	-1.922614	0.5202505	0.5202505	0.5202505	-3.727465	0.0001872988
1839	-23.23253	-21.11093	-2.121603	1.046807	1.046807	1.046807	-2.334503	0.004629108
1840	-23.46959	-21.33143	-2.138162	0.4468773	0.4468773	0.4468773	-1.439864	0.0363192
1841	-23.12291	-21.10263	-2.02028	0.4816788	0.4816788	0.4816788	-2.482034	0.003295838
1842	-23.0252	-21.08215	-1.943053	0.5110805	0.5110805	0.5110805	-3.450402	0.0003544854
1843	-23.42518	-21.08519	-2.339989	0.4025265	0.4025265	0.4025265	-3.103675	0.0007876347
1844	-22.91985	-21.08313	-1.836725	0.827767	0.827767	0.827767	-3.298178	0.0005032938
1845	-22.93107	-21.09434	-1.836725	0.827767	0.827767	0.827767	-2.668829	0.002143732
1846	-23.31464	-21.17778	-2.136858	1.056238	1.056238	1.056238	-1.835513	0.01460452
1847	-23.64074	-21.12351	-2.517228	1.267746	1.267746	1.267746	-2.181751	0.006580347
1848	-24.04821	-21.43802	-2.610192	1.315336	1.315336	1.315336	-1.256698	0.05537354
1849	-23.98077	-22.20446	-1.776308	0.6432836	0.6432836	0.6432836	-0.7661932	0.1713195
1850	-23.09696	-21.31644	-1.780521	0.744926	0.744926	0.744926	-1.458036	0.03483081
1851	-22.86546	-21.08494	-1.780521	0.744926	0.744926	0.744926	-3.116155	0.0007653235
1852	-22.92209	-21.11862	-1.803467	0.601092	0.601092	0.601092	-2.249418	0.005630956
1853	-23.16382	-21.08784	-2.075981	1.01786	1.01786	1.01786	-2.919169	0.001204568
1854	-22.86819	-21.08083	-1.787359	0.7592076	0.7592076	0.7592076	-3.777316	0.0001669877
1855	-22.98014	-21.08073	-1.899408	0.8884881	0.8884881	0.8884881	-3.813858	0.000153512
1856	-22.98204	-21.08347	-1.898567	0.8877598	0.8877598	0.8877598	-3.254974	0.0005559379
1857	-23.04809	-21.08785	-1.96024	0.5038915	0.5038915	0.5038915	-2.930379	0.001173874
1858	-22.94019	-21.08462	-1.855573	0.5572237	0.5572237	0.5572237	-3.14808	0.0007110831
