Iteration	Posterior	Likelihood	Prior	er[1][1]	er[2][2]	extirpation_rate	log10_rate_bg	rate_bg
2714	-19.76741	-17.38644	-2.380962	0.3950235	0.3950235	0.3950235	-0.1717488	0.673366
2715	-18.97206	-16.98592	-1.986142	0.4938127	0.4938127	0.4938127	-0.2353869	0.5815849
2716	-19.20022	-17.26863	-1.931589	0.5161336	0.5161336	0.5161336	-0.8196062	0.1514934
2717	-19.05014	-17.2626	-1.787538	0.7595471	0.7595471	0.7595471	-0.8612448	0.1376434
2718	-20.5605	-18.79242	-1.768084	0.6761611	0.6761611	0.6761611	-1.285001	0.05187986
2719	-20.74686	-18.93362	-1.813237	0.7994266	0.7994266	0.7994266	-1.326352	0.04716806
2720	-19.11031	-17.30936	-1.800945	0.6039776	0.6039776	0.6039776	-0.8517365	0.1406901
2721	-19.22904	-16.70365	-2.525391	1.271968	1.271968	1.271968	-0.7505156	0.1776169
2722	-19.15754	-17.30333	-1.854215	0.8463376	0.8463376	0.8463376	-0.8867661	0.1297878
2723	-20.59831	-18.48309	-2.115219	1.042826	1.042826	1.042826	-1.226062	0.05942074
2724	-19.00744	-16.96432	-2.043119	0.9962	0.9962	0.9962	-0.7975441	0.1593881
2725	-18.53725	-16.25384	-2.283414	1.142101	1.142101	1.142101	-0.5250519	0.2985026
2726	-18.51302	-16.73985	-1.773166	0.7246884	0.7246884	0.7246884	-0.6458612	0.2260158
2727	-19.08954	-17.23382	-1.855722	0.8478647	0.8478647	0.8478647	-0.8647523	0.1365362
2728	-18.62589	-15.9839	-2.641981	1.331389	1.331389	1.331389	-0.3335249	0.4639541
2729	-18.25704	-16.38826	-1.868774	0.8606825	0.8606825	0.8606825	-0.4709462	0.3381067
2730	-18.37015	-16.52108	-1.849074	0.8410489	0.8410489	0.8410489	-0.5680206	0.270383
2731	-18.27198	-16.45861	-1.813362	0.7995916	0.7995916	0.7995916	-0.2943475	0.5077531
2732	-18.71246	-16.64359	-2.068873	1.013237	1.013237	1.013237	-0.6818801	0.2080271
2733	-19.11308	-16.08888	-3.024194	1.518416	1.518416	1.518416	-0.5473495	0.2835636
2734	-18.99258	-17.07976	-1.912822	0.8998832	0.8998832	0.8998832	-0.821628	0.1507898
2735	-19.35844	-16.9459	-2.412547	1.212748	1.212748	1.212748	-0.821628	0.1507898
2736	-19.10613	-16.33025	-2.775874	1.398001	1.398001	1.398001	-0.6324059	0.2331278
2737	-21.2268	-18.45092	-2.775874	1.398001	1.398001	1.398001	-1.235566	0.05813455
2738	-18.93911	-17.1697	-1.769402	0.7085204	0.7085204	0.7085204	-0.820851	0.1510598
2739	-18.23406	-16.42304	-1.811016	0.7964586	0.7964586	0.7964586	-0.4403039	0.3628241
2740	-18.24783	-16.4251	-1.822735	0.8114828	0.8114828	0.8114828	-0.4655261	0.3423528
2741	-18.23012	-16.34186	-1.888258	0.8786837	0.8786837	0.8786837	-0.4202458	0.3799743
2742	-18.61716	-16.73262	-1.884541	0.5396376	0.5396376	0.5396376	-0.3383019	0.4588789
2743	-18.30748	-16.53879	-1.768688	0.7038743	0.7038743	0.7038743	-0.4907091	0.3230658
2744	-18.37659	-16.60555	-1.771039	0.659179	0.659179	0.659179	-0.5207889	0.3014471
2745	-19.16377	-17.38508	-1.778689	0.6378666	0.6378666	0.6378666	-0.8834253	0.1307901
2746	-18.26901	-16.30539	-1.963622	0.9399831	0.9399831	0.9399831	-0.4459644	0.3581258
2747	-19.38862	-16.70964	-2.67898	1.349948	1.349948	1.349948	-0.7634373	0.1724101
2748	-21.2608	-16.8789	-4.381892	2.156132	2.156132	2.156132	-0.8883713	0.129309
2749	-19.82603	-17.34126	-2.484778	1.250875	1.250875	1.250875	-0.9422182	0.1142304
2750	-19.21252	-16.31049	-2.902022	1.459583	1.459583	1.459583	-0.6358572	0.2312825
2751	-19.65901	-15.63701	-4.022001	1.987164	1.987164	1.987164	-0.3071454	0.4930087
2752	-19.98119	-15.95919	-4.022001	1.987164	1.987164	1.987164	-0.08098485	0.8298797
2753	-19.99889	-15.56399	-4.4349	2.181142	2.181142	2.181142	-0.3444286	0.4524508
2754	-20.12895	-15.69405	-4.4349	2.181142	2.181142	2.181142	-0.1580394	0.6949613
2755	-18.68423	-16.2957	-2.388527	1.199872	1.199872	1.199872	-0.1573453	0.6960728
2756	-18.52695	-16.52958	-1.997373	0.9646264	0.9646264	0.9646264	-0.1572942	0.6961548
2757	-19.3992	-15.74524	-3.653962	1.815186	1.815186	1.815186	-0.2467971	0.5665039
2758	-19.62775	-15.97378	-3.653962	1.815186	1.815186	1.815186	-0.5545908	0.2788748
2759	-19.41119	-15.75722	-3.653962	1.815186	1.815186	1.815186	-0.2339272	0.5835429
2760	-19.68918	-15.63118	-4.057997	2.004012	2.004012	2.004012	-0.3351177	0.4622557
2761	-19.35442	-15.76655	-3.587872	1.784295	1.784295	1.784295	-0.240496	0.5747831
2762	-18.65592	-16.03719	-2.618737	1.319661	1.319661	1.319661	-0.2528747	0.5586313
2763	-20.43047	-15.62088	-4.809591	2.359138	2.359138	2.359138	-0.159249	0.6930284
2764	-20.64105	-15.43906	-5.20199	2.548302	2.548302	2.548302	-0.2748084	0.5311187
2765	-19.35923	-15.80579	-3.553439	1.768191	1.768191	1.768191	-0.2127875	0.61265
2766	-18.56963	-16.35531	-2.214312	1.102557	1.102557	1.102557	-0.1700471	0.6760097
2767	-18.68372	-16.71973	-1.963993	0.9402611	0.9402611	0.9402611	-0.1048376	0.7855293
2768	-18.58536	-16.62137	-1.963993	0.9402611	0.9402611	0.9402611	-0.1349693	0.7328764
2769	-19.44446	-15.94169	-3.50277	1.744479	1.744479	1.744479	-0.1417582	0.7215091
2770	-18.7849	-16.98864	-1.796266	0.6096788	0.6096788	0.6096788	-0.1658086	0.6826395
2771	-18.66779	-16.02145	-2.646331	1.333578	1.333578	1.333578	-0.2586405	0.5512638
2772	-18.79385	-16.89291	-1.900944	0.5308603	0.5308603	0.5308603	-0.2482235	0.5646464
2773	-19.35009	-17.44914	-1.900944	0.5308603	0.5308603	0.5308603	-0.08799068	0.8165999
2774	-18.35964	-16.54718	-1.812455	0.7983883	0.7983883	0.7983883	-0.2347064	0.5824968
2775	-18.2382	-16.42575	-1.812455	0.7983883	0.7983883	0.7983883	-0.3349983	0.4623829
2776	-18.73371	-16.76506	-1.968648	0.5005271	0.5005271	0.5005271	-0.3603149	0.4361995
2777	-18.72478	-16.75613	-1.968648	0.5005271	0.5005271	0.5005271	-0.5197941	0.3021384
2778	-18.85372	-16.88507	-1.968648	0.5005271	0.5005271	0.5005271	-0.2752861	0.5305349
2779	-18.69757	-16.72892	-1.968648	0.5005271	0.5005271	0.5005271	-0.4439972	0.3597517
2780	-18.69765	-16.729	-1.968648	0.5005271	0.5005271	0.5005271	-0.4395458	0.363458
2781	-18.81873	-16.85008	-1.968648	0.5005271	0.5005271	0.5005271	-0.2943952	0.5076972
2782	-18.42074	-16.64304	-1.777695	0.640044	0.640044	0.640044	-0.300142	0.5010234
2783	-19.10871	-16.97653	-2.132178	0.4484394	0.4484394	0.4484394	-0.6633888	0.2170757
2784	-18.34235	-16.57351	-1.768843	0.6700365	0.6700365	0.6700365	-0.3296391	0.468124
2785	-18.48083	-16.70598	-1.774853	0.6469901	0.6469901	0.6469901	-0.2544423	0.5566185
2786	-19.99766	-17.02252	-2.975139	0.3159909	0.3159909	0.3159909	-0.3818449	0.4151022
2787	-19.96932	-16.99418	-2.975139	0.3159909	0.3159909	0.3159909	-0.4091628	0.3897958
2788	-18.6669	-16.74581	-1.921081	0.5209688	0.5209688	0.5209688	-0.3506788	0.445986
2789	-18.46951	-16.17059	-2.298923	1.150789	1.150789	1.150789	-0.4653436	0.3424967
2790	-21.61875	-18.23338	-3.385374	1.689437	1.689437	1.689437	-1.196907	0.0635467
2791	-18.29407	-16.22125	-2.07282	1.015809	1.015809	1.015809	-0.4000019	0.3981055
2792	-19.12738	-17.3583	-1.769078	0.706549	0.706549	0.706549	-0.8849306	0.1303375
2793	-19.24826	-17.36282	-1.885442	0.5391361	0.5391361	0.5391361	-0.8590825	0.1383304
2794	-19.21467	-17.41926	-1.795411	0.7733882	0.7733882	0.7733882	-0.9136543	0.121996
2795	-18.77211	-16.9991	-1.773007	0.6523126	0.6523126	0.6523126	-0.743518	0.180502
2796	-19.60858	-17.73691	-1.871671	0.8634382	0.8634382	0.8634382	-1.017402	0.09607216
2797	-20.71086	-18.06085	-2.650008	1.335426	1.335426	1.335426	-1.136901	0.07296242
2798	-19.63828	-16.98828	-2.650008	1.335426	1.335426	1.335426	-0.8489055	0.1416102
2799	-19.06217	-16.41216	-2.650008	1.335426	1.335426	1.335426	-0.6539009	0.2218703
2800	-19.47381	-16.8238	-2.650008	1.335426	1.335426	1.335426	-0.7984125	0.1590697
2801	-20.65437	-17.49573	-3.158641	1.58248	1.58248	1.58248	-1.00955	0.09782505
2802	-19.49585	-16.41026	-3.085591	1.547747	1.547747	1.547747	-0.6882539	0.2049963
2803	-21.67602	-16.10552	-5.570501	2.729012	2.729012	2.729012	-0.709703	0.1951178
2804	-21.19284	-15.50139	-5.691449	2.789036	2.789036	2.789036	-0.4703084	0.3386036
2805	-18.85233	-15.91776	-2.93457	1.475324	1.475324	1.475324	-0.2693856	0.5377921
2806	-18.24611	-16.28669	-1.959417	0.9368151	0.9368151	0.9368151	-0.4037234	0.3947086
2807	-18.27555	-16.49658	-1.778963	0.741218	0.741218	0.741218	-0.4793539	0.3316241
2808	-18.56431	-16.74577	-1.818544	0.8062801	0.8062801	0.8062801	-0.6743292	0.2116756
2809	-19.07558	-17.19839	-1.877191	0.5438199	0.5438199	0.5438199	-0.7983726	0.1590843
2810	-20.06463	-18.14194	-1.922689	0.9080208	0.9080208	0.9080208	-1.130849	0.07398617
2811	-18.40139	-16.6206	-1.780795	0.6335754	0.6335754	0.6335754	-0.5119455	0.3076483
2812	-18.82838	-15.90093	-2.92745	1.471885	1.471885	1.471885	-0.3658351	0.4306902
2813	-18.41419	-16.64601	-1.76818	0.6995894	0.6995894	0.6995894	-0.2484677	0.5643289
2814	-18.27956	-16.51138	-1.76818	0.6995894	0.6995894	0.6995894	-0.3798348	0.417028
2815	-21.86381	-19.36211	-2.501701	0.3749858	0.3749858	0.3749858	-1.415644	0.03840221
2816	-20.39187	-18.41809	-1.973788	0.9475465	0.9475465	0.9475465	-1.204533	0.06244063
2817	-21.64429	-19.84363	-1.800657	0.7816555	0.7816555	0.7816555	-1.54674	0.02839621
2818	-19.78367	-16.76686	-3.016818	1.514882	1.514882	1.514882	-0.8016175	0.1579001
2819	-18.30076	-16.37798	-1.922782	0.9080967	0.9080967	0.9080967	-0.4984939	0.3173263
2820	-18.2748	-16.35307	-1.921722	0.9072324	0.9072324	0.9072324	-0.2870315	0.5163789
2821	-19.90359	-17.59777	-2.305816	1.15463	1.15463	1.15463	-1.00442	0.09898746
2822	-19.39479	-15.73462	-3.660165	1.818084	1.818084	1.818084	-0.3867972	0.4103957
2823	-19.09524	-15.79779	-3.297451	1.648085	1.648085	1.648085	-0.3169877	0.4819614
2824	-19.35026	-15.84318	-3.507074	1.746494	1.746494	1.746494	-0.1944594	0.6390585
2825	-18.90281	-16.18614	-2.716675	1.368732	1.368732	1.368732	-0.1447167	0.7166106
2826	-18.76754	-16.51957	-2.247965	1.121996	1.121996	1.121996	-0.1039514	0.7871339
2827	-18.84469	-16.77776	-2.066932	1.01197	1.01197	1.01197	-0.06581423	0.859381
2828	-19.70451	-16.29167	-3.412838	1.702328	1.702328	1.702328	-0.02931087	0.9347363
2829	-19.70247	-16.28964	-3.412838	1.702328	1.702328	1.702328	-0.02988406	0.9335035
2830	-19.48142	-16.36261	-3.118805	1.56356	1.56356	1.56356	-0.03723821	0.917829
2831	-19.49426	-16.37545	-3.118805	1.56356	1.56356	1.56356	-0.03369337	0.9253513
2832	-19.71515	-16.34006	-3.375091	1.684607	1.684607	1.684607	-0.01933008	0.9564669
2833	-19.18733	-16.6849	-2.50243	1.260071	1.260071	1.260071	-0.02185196	0.9509289
2834	-19.29325	-16.41992	-2.873332	1.44566	1.44566	1.44566	-0.04696034	0.8975107
2835	-18.90797	-16.95926	-1.948713	0.9286413	0.9286413	0.9286413	-0.04763281	0.8961221
2836	-19.01331	-17.0646	-1.948713	0.9286413	0.9286413	0.9286413	-0.02441792	0.945327
2837	-19.38366	-16.52101	-2.862651	1.440466	1.440466	1.440466	-0.02129692	0.952145
2838	-19.35529	-16.49264	-2.862651	1.440466	1.440466	1.440466	-0.02859855	0.9362707
2839	-19.38229	-16.51964	-2.862651	1.440466	1.440466	1.440466	-0.021645	0.9513821
2840	-20.9213	-15.90055	-5.020743	2.46054	2.46054	2.46054	-0.02530386	0.9434006
2841	-19.44458	-16.44915	-2.995427	1.504622	1.504622	1.504622	-0.0261972	0.941462
2842	-20.2311	-16.12956	-4.101544	2.024405	2.024405	2.024405	-0.01915998	0.9568415
2843	-21.34564	-15.71756	-5.628083	2.757543	2.757543	2.757543	-0.05023293	0.890773
2844	-21.67175	-15.4864	-6.185358	3.038117	3.038117	3.038117	-0.1137206	0.7696255
2845	-20.48855	-15.57481	-4.91374	2.409046	2.409046	2.409046	-0.1766823	0.6657599
2846	-20.65844	-15.7447	-4.91374	2.409046	2.409046	2.409046	-0.5437502	0.2859235
2847	-19.99072	-15.70626	-4.284464	2.110256	2.110256	2.110256	-0.4686744	0.33988
2848	-20.60285	-15.43964	-5.16321	2.529465	2.529465	2.529465	-0.2992448	0.5020595
2849	-19.84325	-15.59434	-4.248914	2.093545	2.093545	2.093545	-0.2971662	0.5044682
2850	-20.45391	-17.69615	-2.757755	1.38907	1.38907	1.38907	-1.04795	0.08954681
2851	-18.48929	-16.71655	-1.772737	0.6531682	0.6531682	0.6531682	-0.6031355	0.2493816
2852	-18.47058	-16.70132	-1.769262	0.6674755	0.6674755	0.6674755	-0.600488	0.2509066
2853	-19.07921	-17.30542	-1.77379	0.6499534	0.6499534	0.6499534	-0.8582761	0.1385874
2854	-20.03422	-18.26552	-1.768698	0.7039479	0.7039479	0.7039479	-1.149381	0.07089549
2855	-18.38487	-16.61617	-1.768698	0.7039479	0.7039479	0.7039479	-0.5620902	0.2741005
2856	-18.9332	-16.26154	-2.671666	1.346289	1.346289	1.346289	-0.5910536	0.2564168
2857	-18.66347	-15.9918	-2.671666	1.346289	1.346289	1.346289	-0.2845832	0.5192982
2858	-19.78997	-15.6689	-4.121067	2.033554	2.033554	2.033554	-0.2198882	0.6027147
2859	-19.52835	-15.68483	-3.843521	1.903731	1.903731	1.903731	-0.2728045	0.533575
2860	-19.21446	-15.7918	-3.422654	1.706934	1.706934	1.706934	-0.3944054	0.4032687
2861	-19.82677	-15.74245	-4.084324	2.016339	2.016339	2.016339	-0.4695247	0.3392152
2862	-19.8113	-15.60037	-4.210929	2.075704	2.075704	2.075704	-0.3250578	0.4730883
2863	-18.92404	-15.85731	-3.066734	1.538753	1.538753	1.538753	-0.3246884	0.4734909
2864	-19.51483	-15.78739	-3.727447	1.849515	1.849515	1.849515	-0.4536452	0.3518478
2865	-18.69987	-16.67317	-2.026704	0.9850802	0.9850802	0.9850802	-0.6877651	0.2052272
2866	-18.95352	-15.86108	-3.092444	1.551013	1.551013	1.551013	-0.3768876	0.4198676
2867	-18.66041	-15.9844	-2.676006	1.348461	1.348461	1.348461	-0.3893396	0.4080003
2868	-20.57889	-15.44457	-5.13432	2.515454	2.515454	2.515454	-0.294385	0.5077091
2869	-20.13177	-15.6588	-4.472968	2.199126	2.199126	2.199126	-0.1746461	0.6688888
2870	-18.90915	-15.88915	-3.019996	1.516405	1.516405	1.516405	-0.2740288	0.532073
2871	-19.53437	-15.91864	-3.615724	1.797315	1.797315	1.797315	-0.138584	0.7268018
2872	-19.85544	-16.00705	-3.848394	1.906007	1.906007	1.906007	-0.07941136	0.8328919
2873	-19.35696	-16.16655	-3.190411	1.597537	1.597537	1.597537	-0.08977616	0.8132496
2874	-19.3536	-15.82204	-3.531566	1.757957	1.757957	1.757957	-0.2047212	0.6241354
2875	-18.59089	-16.58517	-2.005723	0.9705312	0.9705312	0.9705312	-0.1353375	0.7322553
2876	-18.70041	-16.13668	-2.563732	1.291681	1.291681	1.291681	-0.1970419	0.6352697
2877	-18.69902	-16.90887	-1.790151	0.6179782	0.6179782	0.6179782	-0.1873206	0.6496499
2878	-18.4356	-16.64545	-1.790151	0.6179782	0.6179782	0.6179782	-0.3222799	0.476124
2879	-18.38672	-16.59657	-1.790151	0.6179782	0.6179782	0.6179782	-0.4020149	0.3962644
2880	-18.2259	-16.32525	-1.90065	0.88956	0.88956	0.88956	-0.3645454	0.431971
2881	-18.33664	-16.43599	-1.90065	0.88956	0.88956	0.88956	-0.2387557	0.577091
2882	-19.72555	-15.6682	-4.057358	2.003712	2.003712	2.003712	-0.233543	0.5840594
2883	-19.03061	-15.83277	-3.197843	1.601056	1.601056	1.601056	-0.2860326	0.517568
2884	-19.60793	-15.7737	-3.834232	1.899392	1.899392	1.899392	-0.4589755	0.3475558
2885	-20.02946	-16.2766	-3.752857	1.861383	1.861383	1.861383	-0.6828609	0.2075578
2886	-21.06222	-17.30937	-3.752857	1.861383	1.861383	1.861383	-0.9803559	0.1046271
2887	-19.81103	-16.05818	-3.752857	1.861383	1.861383	1.861383	-0.6002287	0.2510564
2888	-21.19947	-16.08643	-5.11304	2.505144	2.505144	2.505144	-0.6852926	0.2063989
2889	-20.3454	-15.64932	-4.696083	2.304972	2.304972	2.304972	-0.4751669	0.3348367
2890	-18.73186	-15.93432	-2.797536	1.408647	1.408647	1.408647	-0.3420886	0.4548952
2891	-18.59535	-16.60416	-1.991188	0.9602061	0.9602061	0.9602061	-0.6520962	0.2227941
2892	-18.61018	-16.70553	-1.904651	0.8929902	0.8929902	0.8929902	-0.6795575	0.2091426
2893	-18.5867	-16.01019	-2.57651	1.298211	1.298211	1.298211	-0.3149716	0.484204
2894	-18.82247	-15.96265	-2.859824	1.439089	1.439089	1.439089	-0.2454026	0.5683258
2895	-18.79566	-15.93583	-2.859824	1.439089	1.439089	1.439089	-0.2762802	0.5293219
2896	-18.73916	-16.23834	-2.500822	1.259235	1.259235	1.259235	-0.1600026	0.6918269
2897	-18.74189	-16.24107	-2.500822	1.259235	1.259235	1.259235	-0.5577632	0.276845
2898	-18.97711	-16.47629	-2.500822	1.259235	1.259235	1.259235	-0.6650396	0.2162521
2899	-20.20662	-18.28046	-1.926155	0.9108351	0.9108351	0.9108351	-1.167114	0.06805911
2900	-20.23304	-18.37134	-1.861697	0.5532398	0.5532398	0.5532398	-1.167114	0.06805911
2901	-18.96179	-17.10009	-1.861697	0.5532398	0.5532398	0.5532398	-0.7605734	0.1735508
2902	-18.9705	-17.08221	-1.888296	0.5375637	0.5375637	0.5375637	-0.7486598	0.1783776
2903	-19.1732	-17.2849	-1.888296	0.5375637	0.5375637	0.5375637	-0.8302574	0.1478232
2904	-18.67828	-16.72283	-1.955448	0.5058524	0.5058524	0.5058524	-0.4360567	0.3663898
2905	-19.87673	-16.98085	-2.895885	0.3242921	0.3242921	0.3242921	-0.4096309	0.389376
2906	-19.60765	-16.91799	-2.689653	0.3485382	0.3485382	0.3485382	-0.4666247	0.3414879
2907	-18.41518	-16.5142	-1.90098	0.8898446	0.8898446	0.8898446	-0.1981298	0.6336804
2908	-18.5777	-16.50474	-2.07296	1.015899	1.015899	1.015899	-0.1458348	0.7147682
2909	-18.87292	-17.10141	-1.771509	0.6573836	0.6573836	0.6573836	-0.112255	0.7722271
2910	-18.71258	-16.8962	-1.816383	0.8035275	0.8035275	0.8035275	-0.1061707	0.7831217
2911	-19.23063	-15.98343	-3.247198	1.624386	1.624386	1.624386	-0.1560074	0.6982205
2912	-19.34019	-16.09299	-3.247198	1.624386	1.624386	1.624386	-0.1096792	0.7768206
2913	-20.00377	-15.80049	-4.203284	2.072115	2.072115	2.072115	-0.1284981	0.7438783
2914	-18.78654	-16.02126	-2.765277	1.392781	1.392781	1.392781	-0.2229673	0.5984566
2915	-19.40367	-15.72165	-3.682017	1.828293	1.828293	1.828293	-0.2708824	0.5359417
2916	-20.00333	-16.20261	-3.800716	1.883736	1.883736	1.883736	-0.6593717	0.2190929
2917	-19.105	-16.71787	-2.387131	1.19912	1.19912	1.19912	-0.7444046	0.1801339
2918	-18.74489	-16.06173	-2.683166	1.35204	1.35204	1.35204	-0.4770567	0.3333829
2919	-18.51814	-16.0529	-2.465248	1.240648	1.240648	1.240648	-0.3097178	0.4900972
2920	-18.44626	-16.6183	-1.827961	0.8177456	0.8177456	0.8177456	-0.1904354	0.6450073
2921	-18.29919	-16.5018	-1.797385	0.7765733	0.7765733	0.7765733	-0.279901	0.5249271
2922	-18.27263	-16.47524	-1.797385	0.7765733	0.7765733	0.7765733	-0.3028807	0.4978738
2923	-18.3013	-16.48328	-1.818015	0.8056108	0.8056108	0.8056108	-0.2689311	0.5383552
2924	-18.32608	-16.55437	-1.771712	0.6566441	0.6566441	0.6566441	-0.3973015	0.4005885
2925	-18.32427	-16.24495	-2.079326	1.020024	1.020024	1.020024	-0.288198	0.5149937
2926	-18.41577	-16.64736	-1.768417	0.6731314	0.6731314	0.6731314	-0.5667524	0.2711737
2927	-18.54994	-16.34151	-2.20843	1.09912	1.09912	1.09912	-0.562238	0.2740072
2928	-19.63374	-16.13684	-3.496902	1.741731	1.741731	1.741731	-0.6135953	0.2434471
2929	-20.61541	-17.67078	-2.944624	1.480176	1.480176	1.480176	-1.047533	0.08963288
2930	-21.24231	-17.58636	-3.655947	1.816113	1.816113	1.816113	-1.047046	0.08973334
2931	-20.24718	-17.25471	-2.992477	1.503206	1.503206	1.503206	-0.9401486	0.1147761
2932	-18.28748	-16.51974	-1.767737	0.6939475	0.6939475	0.6939475	-0.440948	0.3622864
2933	-18.33483	-16.18151	-2.15332	1.066291	1.066291	1.066291	-0.3256086	0.4724887
2934	-18.49999	-16.34667	-2.15332	1.066291	1.066291	1.066291	-0.1897435	0.6460357
2935	-18.57236	-16.41904	-2.15332	1.066291	1.066291	1.066291	-0.5933454	0.2550672
2936	-20.78284	-18.62952	-2.15332	1.066291	1.066291	1.066291	-1.2635	0.05451302
2937	-18.86784	-16.85605	-2.01179	0.9747793	0.9747793	0.9747793	-0.7560523	0.1753669
2938	-19.11784	-17.05055	-2.067297	1.012208	1.012208	1.012208	-0.8284956	0.1484241
2939	-18.28303	-16.50823	-1.774796	0.7299274	0.7299274	0.7299274	-0.4814602	0.3300197
2940	-18.29496	-16.52563	-1.769334	0.7081207	0.7081207	0.7081207	-0.4782421	0.3324742
2941	-20.36314	-18.27528	-2.087851	1.025508	1.025508	1.025508	-1.172779	0.06717705
2942	-19.71419	-16.68015	-3.034042	1.52313	1.52313	1.52313	-0.7755937	0.167651
2943	-19.47775	-16.44371	-3.034042	1.52313	1.52313	1.52313	-0.6966433	0.2010744
2944	-20.34686	-15.52001	-4.826848	2.367394	2.367394	2.367394	-0.3829339	0.4140627
2945	-20.36455	-15.5377	-4.826848	2.367394	2.367394	2.367394	-0.2184364	0.6047329
2946	-21.41928	-15.31297	-6.106309	2.997808	2.997808	2.997808	-0.321991	0.4764408
2947	-19.44097	-15.8213	-3.619664	1.799157	1.799157	1.799157	-0.1902156	0.6453337
2948	-18.31768	-16.46056	-1.857113	0.8492646	0.8492646	0.8492646	-0.5300744	0.2950704
2949	-18.39483	-16.36372	-2.031102	0.9880805	0.9880805	0.9880805	-0.5318866	0.2938417
2950	-20.49475	-17.71156	-2.783184	1.401597	1.401597	1.401597	-1.052754	0.08856165
2951	-18.41467	-16.48961	-1.925058	0.9099466	0.9099466	0.9099466	-0.5779855	0.2642497
2952	-18.32162	-16.55406	-1.767557	0.6884886	0.6884886	0.6884886	-0.4923992	0.3218109
2953	-19.18353	-17.41597	-1.767557	0.6884886	0.6884886	0.6884886	-0.9011233	0.1255673
2954	-20.21363	-18.07063	-2.142997	1.060002	1.060002	1.060002	-1.122465	0.0754285
2955	-20.73435	-18.32746	-2.406896	1.209729	1.209729	1.209729	-1.196177	0.06365367
2956	-18.46016	-16.10063	-2.359533	1.18418	1.18418	1.18418	-0.2988647	0.5024992
2957	-18.33993	-16.32345	-2.016477	0.9780378	0.9780378	0.9780378	-0.4958438	0.3192686
2958	-19.69285	-17.67638	-2.016477	0.9780378	0.9780378	0.9780378	-1.010858	0.09753088
2959	-19.09636	-16.62604	-2.470315	1.243307	1.243307	1.243307	-0.7188819	0.1910373
2960	-20.91313	-16.25502	-4.658112	2.286903	2.286903	2.286903	-0.720222	0.1904487
2961	-19.52626	-17.48666	-2.039594	0.9938299	0.9938299	0.9938299	-0.9588066	0.1099495
2962	-18.63741	-15.99711	-2.640305	1.330545	1.330545	1.330545	-0.3924644	0.4050752
2963	-19.04464	-16.00016	-3.044485	1.528125	1.528125	1.528125	-0.4991239	0.3168663
2964	-18.91294	-16.11506	-2.797875	1.408813	1.408813	1.408813	-0.532048	0.2937325
2965	-18.40128	-16.48788	-1.9134	0.9003655	0.9003655	0.9003655	-0.5731168	0.2672288
2966	-18.83638	-16.55425	-2.282133	1.141381	1.141381	1.141381	-0.6728717	0.2123872
2967	-19.08126	-16.55498	-2.526285	1.272429	1.272429	1.272429	-0.6977148	0.2005789
2968	-18.85524	-17.04186	-1.813379	0.5907433	0.5907433	0.5907433	-0.745685	0.1796036
2969	-19.41688	-17.64846	-1.768418	0.7017511	0.7017511	0.7017511	-0.9751818	0.105881
2970	-19.2589	-16.58789	-2.671017	1.345965	1.345965	1.345965	-0.7214359	0.1899171
2971	-19.75866	-16.49609	-3.262577	1.631644	1.631644	1.631644	-0.7291077	0.1865917
2972	-20.43972	-15.6519	-4.787817	2.34873	2.34873	2.34873	-0.4853879	0.3270485
2973	-22.16385	-17.37603	-4.787817	2.34873	2.34873	2.34873	-1.02456	0.09450186
2974	-18.90498	-16.00832	-2.896661	1.456984	1.456984	1.456984	-0.4799432	0.3311744
2975	-18.24514	-16.34511	-1.900031	0.8890259	0.8890259	0.8890259	-0.4437202	0.3599812
2976	-18.45829	-16.64763	-1.810655	0.5934474	0.5934474	0.5934474	-0.3542974	0.4422854
2977	-18.30158	-16.22735	-2.074228	1.016723	1.016723	1.016723	-0.416088	0.3836295
2978	-18.717	-16.40474	-2.31226	1.15821	1.15821	1.15821	-0.6119687	0.2443607
2979	-18.76581	-16.75266	-2.013157	0.4841151	0.4841151	0.4841151	-0.4183789	0.3816112
2980	-18.8127	-17.02217	-1.790527	0.6174341	0.6174341	0.6174341	-0.7443136	0.1801716
2981	-19.06826	-16.87609	-2.192169	0.4335406	0.4335406	0.4335406	-0.5804422	0.2627591
2982	-18.43665	-16.62424	-1.812419	0.5916853	0.5916853	0.5916853	-0.4297923	0.3717129
2983	-19.62122	-17.50778	-2.113446	0.4534504	0.4534504	0.4534504	-0.1120168	0.7726506
2984	-19.94233	-17.82888	-2.113446	0.4534504	0.4534504	0.4534504	-0.0506176	0.8899844
2985	-19.96831	-17.81267	-2.155639	0.4424161	0.4424161	0.4424161	-0.05843636	0.8741051
2986	-19.10437	-17.25265	-1.85172	0.5598172	0.5598172	0.5598172	-0.118744	0.7607746
2987	-18.66546	-16.72168	-1.943788	0.510764	0.510764	0.510764	-0.4103607	0.3887221
2988	-19.0752	-16.85139	-2.223816	0.4262914	0.4262914	0.4262914	-0.3818663	0.4150818
2989	-19.01477	-16.99446	-2.020303	0.4816709	0.4816709	0.4816709	-0.2404309	0.5748693
2990	-18.333	-16.56405	-1.768947	0.6693671	0.6693671	0.6693671	-0.3423686	0.4546021
2991	-18.31676	-16.54781	-1.768947	0.6693671	0.6693671	0.6693671	-0.3707083	0.4258844
